Provider,Anomaly_Score,Anomaly_Flag
PRV57228,0.5344955772401608,1
PRV53932,0.5344372015495765,1
PRV54711,0.5343510872276509,1
PRV54866,0.5343510872276509,1
PRV51813,0.5343254101034758,1
PRV57206,0.5342629151883731,1
PRV54348,0.5342607326775113,1
PRV57762,0.5342596957611403,1
PRV53424,0.534237777471246,1
PRV55132,0.5340875109394916,1
PRV55510,0.5339955067577419,1
PRV54929,0.5339811279022117,1
PRV57310,0.5339712342640842,1
PRV56057,0.5339112318856589,1
PRV56408,0.5336966838606714,1
PRV51598,0.533540643472571,1
PRV54228,0.5335226345605873,1
PRV55660,0.5334623264987142,1
PRV54541,0.5333527437768941,1
PRV55793,0.533041058125131,1
PRV54692,0.5328649886308133,1
PRV52420,0.532824101175797,1
PRV57333,0.532781223891235,1
PRV53252,0.5327165797046323,1
PRV57643,0.5326814965493101,1
PRV51829,0.5325807116206577,1
PRV56605,0.5325696966986493,1
PRV51499,0.5325147559765429,1
PRV55379,0.5324602165783228,1
PRV56120,0.5324602165783228,1
PRV53702,0.5324112660500419,1
PRV57088,0.5323428424315274,1
PRV56438,0.5322802639651764,1
PRV57555,0.5321409002209954,1
PRV53700,0.5321375503134127,1
PRV56354,0.5320068665919364,1
PRV55034,0.5319671115831995,1
PRV54824,0.5319656152322457,1
PRV54566,0.5318954165222667,1
PRV55912,0.5318120613051391,1
PRV54724,0.5317813240681298,1
PRV54898,0.5317061492813513,1
PRV51636,0.5316950443069464,1
PRV55610,0.5316866261344025,1
PRV51689,0.5316866261344025,1
PRV55657,0.5316866261344025,1
PRV56338,0.5315449073167076,1
PRV54374,0.531543989704657,1
PRV51037,0.5314567964850353,1
PRV57326,0.5313813867001183,1
PRV55140,0.5312875898842606,1
PRV54263,0.5312288444822566,1
PRV56274,0.530993753287476,1
PRV52936,0.5309746073400513,1
PRV54001,0.5308926053191645,1
PRV52978,0.5308587842764189,1
PRV51132,0.5307816417719232,1
PRV54671,0.5307255351380344,1
PRV56355,0.5305893510729596,1
PRV56103,0.5305839197585374,1
PRV52347,0.5305426763804494,1
PRV54399,0.5305068505726437,1
PRV51465,0.5304595152389792,1
PRV51535,0.5304594275725671,1
PRV56664,0.5303371413513392,1
PRV54813,0.5302479193219473,1
PRV56546,0.5302000816157477,1
PRV52910,0.5301557155850772,1
PRV55900,0.5299489725942165,1
PRV53591,0.5298204156580876,1
PRV56914,0.5298204156580876,1
PRV52989,0.5297153642724848,1
PRV51851,0.5296372304281046,1
PRV54051,0.5295916058510948,1
PRV56012,0.5295414892042585,1
PRV55933,0.5295403787169065,1
PRV54612,0.5294884221662818,1
PRV51120,0.5294292110886367,1
PRV52003,0.5293852234770201,1
PRV55022,0.5293673431483356,1
PRV57285,0.5292033991293305,1
PRV56350,0.529171194772597,1
PRV55030,0.5290974143389597,1
PRV51258,0.5289866033204805,1
PRV56897,0.5289252251833012,1
PRV56909,0.5288673919540745,1
PRV52085,0.5287315838145273,1
PRV57341,0.5286919944476116,1
PRV53900,0.5286164079584992,1
PRV54404,0.5285683153118133,1
PRV57414,0.5285207437667433,1
PRV56738,0.5284893374515073,1
PRV54774,0.5283976197093186,1
PRV54256,0.52827640932126,1
PRV51003,0.5282730787922918,1
PRV52154,0.5282104752477101,1
PRV57528,0.5281638367040238,1
PRV57133,0.5280989662234364,1
PRV56270,0.5280230260322609,1
PRV56248,0.5278546187815735,1
PRV54497,0.5278419148004584,1
PRV53959,0.5278139131678914,1
PRV52859,0.5277628223688088,1
PRV52980,0.527739567708146,1
PRV55454,0.5277316109454545,1
PRV54098,0.5275281892237527,1
PRV52294,0.5274139189164343,1
PRV53960,0.527317501776079,1
PRV55765,0.5272902341828868,1
PRV56342,0.5272746573904803,1
PRV52979,0.527263862146808,1
PRV55262,0.527125260596704,1
PRV57348,0.527124118408499,1
PRV55028,0.5271010852885015,1
PRV55233,0.5267263109041106,1
PRV55766,0.5266975226097497,1
PRV55887,0.5265972110117924,1
PRV54460,0.5263144997957945,1
PRV52541,0.5262799584374076,1
PRV54425,0.5262665455543781,1
PRV56047,0.5259895492109179,1
PRV55869,0.5259703241393693,1
PRV57642,0.5259168489101835,1
PRV55790,0.5258173514450409,1
PRV51920,0.5257966445506851,1
PRV52148,0.525565415961053,1
PRV56201,0.5255365345762214,1
PRV52326,0.525506631196605,1
PRV54859,0.5254052720768009,1
PRV57401,0.5253988078837335,1
PRV56400,0.5253611576069778,1
PRV53675,0.525237266398832,1
PRV54818,0.525163248329977,1
PRV53598,0.525144639925358,1
PRV57144,0.525144639925358,1
PRV55383,0.525144639925358,1
PRV54082,0.52509238429219,1
PRV55951,0.5250894887401274,1
PRV51554,0.5250105291554436,1
PRV57085,0.5248920039093592,1
PRV54061,0.5247889980968725,1
PRV52128,0.5246656789124752,1
PRV56587,0.5245667827743349,1
PRV54514,0.5244473651001346,1
PRV55247,0.5244270357906922,1
PRV55622,0.5243714730693739,1
PRV53440,0.5243502266767748,1
PRV52047,0.5242723462885582,1
PRV54555,0.5241838579699291,1
PRV53865,0.5241507039528744,1
PRV55937,0.5240435281833418,1
PRV56519,0.5240294384681047,1
PRV57364,0.5239537872251333,1
PRV51857,0.5238279144124194,1
PRV56582,0.523774144070613,1
PRV52899,0.523774144070613,1
PRV51722,0.523774144070613,1
PRV52794,0.523774144070613,1
PRV52733,0.523774144070613,1
PRV55384,0.523774144070613,1
PRV54033,0.523774144070613,1
PRV55881,0.523774144070613,1
PRV55181,0.5237596141650459,1
PRV53770,0.5236950201189146,1
PRV51886,0.5236003542677523,1
PRV51449,0.5235283549524362,1
PRV52656,0.5233587944158826,1
PRV53384,0.5232791556161412,1
PRV53377,0.5231080258311032,1
PRV55418,0.5230334237374196,1
PRV52609,0.5229857604860088,1
PRV53171,0.5229582871481964,1
PRV51640,0.5229317980539112,1
PRV53038,0.5228868586714795,1
PRV54373,0.5228360052463426,1
PRV56166,0.522696839090205,1
PRV51272,0.5226673673389346,1
PRV57020,0.5226660805856391,1
PRV57086,0.5226660805856391,1
PRV55911,0.5226136155490269,1
PRV54567,0.5225554024447165,1
PRV53623,0.522466174996427,1
PRV57304,0.5224179661133453,1
PRV51816,0.5224123273139656,1
PRV52935,0.5223889007930342,1
PRV56411,0.5223319601477662,1
PRV52708,0.5223054379917591,1
PRV54071,0.5221935923507874,1
PRV51442,0.5220697611488124,1
PRV57074,0.5219010901496011,1
PRV51604,0.5219005754876728,1
PRV51681,0.521829899278912,1
PRV51715,0.5217234521858494,1
PRV56547,0.5216277010105013,1
PRV55051,0.5216277010105013,1
PRV53887,0.5215399192483297,1
PRV53710,0.5215258840260011,1
PRV53191,0.5214724392744539,1
PRV54564,0.5214712811938356,1
PRV52378,0.5213840815659756,1
PRV57397,0.5212587236998892,1
PRV51707,0.5210939679027133,1
PRV56662,0.5210694558279317,1
PRV56253,0.5208552020048515,1
PRV56614,0.5208029701060256,1
PRV51976,0.520772840177672,1
PRV56147,0.5206602184171211,1
PRV51426,0.5206412027717126,1
PRV52395,0.5206407331266792,1
PRV52401,0.5206350895004587,1
PRV54356,0.5205727397843337,1
PRV53260,0.5205014810741995,1
PRV57704,0.5204233670954431,1
PRV52918,0.5202756493923264,1
PRV54690,0.52016958373392,1
PRV52511,0.5200997053247436,1
PRV55850,0.5200677560130789,1
PRV57158,0.5200039444059522,1
PRV55270,0.5198767721448192,1
PRV52653,0.5198701188409381,1
PRV56750,0.5197822981632817,1
PRV52344,0.5196889476548929,1
PRV53699,0.5195989893163054,1
PRV54220,0.5195331016049756,1
PRV52452,0.5195106733995651,1
PRV51497,0.519315439908867,1
PRV54545,0.5191714045893295,1
PRV54998,0.519163230772728,1
PRV54333,0.5190689469915216,1
PRV54382,0.5189432697154047,1
PRV51164,0.5186730207670608,1
PRV51198,0.51866613136752,1
PRV51488,0.5186136532473438,1
PRV54761,0.5184264421071028,1
PRV53020,0.5182046625828974,1
PRV54183,0.5182046625828974,1
PRV54330,0.518125472206087,1
PRV57223,0.5181186427207807,1
PRV56478,0.5181183107802279,1
PRV57117,0.5178853558415649,1
PRV55416,0.5177862674624875,1
PRV53052,0.517782284917661,1
PRV54666,0.5177645182392665,1
PRV55776,0.5177359521516834,1
PRV51194,0.5176713052169041,1
PRV52617,0.517645515068258,1
PRV52307,0.5175577002996591,1
PRV54667,0.517518352225976,1
PRV52652,0.5174286093721295,1
PRV52845,0.5172377431072744,1
PRV54284,0.5171901811766041,1
PRV56990,0.5170918490057035,1
PRV57162,0.5170871943786913,1
PRV51213,0.5170725720624247,1
PRV52842,0.5170118742971364,1
PRV56608,0.5167803917321385,1
PRV54575,0.5167788209241928,1
PRV51655,0.5165984848547629,1
PRV55450,0.5165603383505695,1
PRV55769,0.5163385280152354,1
PRV53314,0.5163122050831616,1
PRV54847,0.5162652962114698,1
PRV56649,0.5162419346095726,1
PRV51947,0.5162161283673775,1
PRV56624,0.515998371960602,1
PRV55492,0.5158572544114938,1
PRV51688,0.5157739430858642,1
PRV55425,0.515692924038341,1
PRV54949,0.5156885488988789,1
PRV54146,0.5155780993339754,1
PRV55507,0.5153446095967701,1
PRV57334,0.5152292085409158,1
PRV54276,0.5150770286956943,1
PRV54697,0.5148043697859637,1
PRV52560,0.5148034130029104,1
PRV56392,0.514733758393498,1
PRV56041,0.5146276347131996,1
PRV56630,0.5145555735136322,1
PRV54781,0.5144810932474521,1
PRV54587,0.5141113981325315,1
PRV51178,0.5140595674994691,1
PRV52530,0.5140090487638438,1
PRV57543,0.5140059272546319,1
PRV55974,0.5139285931885503,1
PRV51460,0.5139220249695232,1
PRV54337,0.5138218539242634,1
PRV55969,0.5138187632204615,1
PRV53609,0.5137185529892057,1
PRV55445,0.5136806001745372,1
PRV53626,0.5136723535017553,1
PRV52342,0.5136317674329104,1
PRV55831,0.5134226045770343,1
PRV55023,0.5134065943334184,1
PRV51612,0.5132663220857165,1
PRV55935,0.5132658911258451,1
PRV52611,0.5131301802115595,1
PRV52690,0.5127649231356567,1
PRV53683,0.5127046047452316,1
PRV54316,0.512657079994007,1
PRV55679,0.5125397246256022,1
PRV55495,0.5125292069097515,1
PRV57641,0.5124962272692589,1
PRV57712,0.5124842723884645,1
PRV54914,0.5123596075882609,1
PRV53894,0.5121528032982056,1
PRV53939,0.5120410602268045,1
PRV54830,0.5120368778578509,1
PRV56345,0.5120341955743456,1
PRV53773,0.5118808854793684,1
PRV55479,0.5118553014354302,1
PRV57189,0.5118505297801665,1
PRV57345,0.5118426868029785,1
PRV53034,0.5118276264779543,1
PRV52607,0.5118276264779543,1
PRV56435,0.5118210105402502,1
PRV52152,0.5117404401354794,1
PRV55634,0.5117122076376612,1
PRV52343,0.5116861795256554,1
PRV52698,0.5115625664308701,1
PRV56019,0.5115210922059285,1
PRV51067,0.5114362809122373,1
PRV55692,0.511389699652086,1
PRV56571,0.5112873547256325,1
PRV56398,0.5112499382588069,1
PRV52722,0.5112415987799391,1
PRV57526,0.5111760161169333,1
PRV54657,0.5108990648186152,1
PRV53885,0.5108151786311633,1
PRV55736,0.510602319629019,1
PRV55514,0.5104938876287994,1
PRV51679,0.5104578538418668,1
PRV53802,0.5103110975376374,1
PRV51180,0.5102697709615277,1
PRV53294,0.5102672685448072,1
PRV54879,0.5101987790505136,1
PRV51431,0.5101600937792559,1
PRV54620,0.5101265024051225,1
PRV52843,0.510038691480161,1
PRV57527,0.5100343944200779,1
PRV52561,0.5100112396700225,1
PRV53319,0.5100096575254636,1
PRV55918,0.5099852495975542,1
PRV55573,0.5098290652543358,1
PRV56732,0.5096752205362315,1
PRV52146,0.509663143866758,1
PRV54705,0.5094780842854814,1
PRV56370,0.5094758703751837,1
PRV54111,0.5093983505591927,1
PRV56733,0.509392679038132,1
PRV53449,0.5093653632647126,1
PRV52509,0.509351137736184,1
PRV53154,0.5092867020138551,1
PRV51474,0.5092537689835716,1
PRV57518,0.5090406674810101,1
PRV51035,0.5089747601394141,1
PRV56428,0.5089347629446421,1
PRV52665,0.5087443085517716,1
PRV56265,0.5086735415258453,1
PRV54341,0.5085644671063937,1
PRV55907,0.5083953782459185,1
PRV54253,0.5083582692381058,1
PRV56501,0.5083276142535271,1
PRV52127,0.5082332786294635,1
PRV51273,0.5080820823146314,1
PRV52709,0.5080658247814229,1
PRV56445,0.5079502449596837,1
PRV56448,0.5078670377739385,1
PRV53002,0.5077164802458136,1
PRV54739,0.5077053204795647,1
PRV54336,0.5077021075300765,1
PRV55654,0.5076745682841824,1
PRV54842,0.5076193354397809,1
PRV53256,0.5075823039508588,1
PRV53676,0.5075781445786628,1
PRV55005,0.5075365800895851,1
PRV56136,0.507514630610215,1
PRV52593,0.5074714143460671,1
PRV56028,0.5072814442242495,1
PRV52474,0.5072212107280426,1
PRV53632,0.50696149116302,1
PRV55939,0.5069594169186059,1
PRV52654,0.5067734897300266,1
PRV51566,0.5065437128143083,1
PRV56494,0.5064617395421914,1
PRV53671,0.5064343003888562,1
PRV54860,0.5061398261346635,1
PRV53127,0.5059523469054632,1
PRV53040,0.5058693428066771,1
PRV55675,0.5058080874544097,1
PRV54653,0.5057579088560699,1
PRV55482,0.5057575977141457,1
PRV56404,0.5057380974372951,1
PRV53000,0.5057306467788828,1
PRV54414,0.5057197537177219,1
PRV51398,0.5056944627052058,1
PRV54043,0.5056664636678567,1
PRV52367,0.5056185325242087,1
PRV53194,0.5055988760838741,1
PRV53374,0.5055685065922982,1
PRV57225,0.5055128723066703,1
PRV52045,0.5054476395290327,1
PRV54590,0.5053556181053688,1
PRV56213,0.5053439300117173,1
PRV51057,0.505215316961053,1
PRV54785,0.50521463632403,1
PRV56172,0.505212676498626,1
PRV51196,0.505204344864992,1
PRV57339,0.505197123119807,1
PRV55583,0.5051298331904691,1
PRV54601,0.5051252468186774,1
PRV51148,0.5051222934985887,1
PRV55452,0.5050618438687017,1
PRV51959,0.5049230022187458,1
PRV52615,0.5048785175061636,1
PRV54999,0.5048266412760225,1
PRV51438,0.5047207907934254,1
PRV56485,0.5047019461871993,1
PRV54102,0.5045901608416272,1
PRV52365,0.5045508385815564,1
PRV51064,0.5044692010074547,1
PRV53457,0.5044240468482463,1
PRV56361,0.5044088655011431,1
PRV53128,0.5044083017386342,1
PRV52563,0.5043857314426234,1
PRV52483,0.5042731963092804,1
PRV56606,0.5041983162304121,1
PRV55607,0.5041302681466335,1
PRV54549,0.5041302681466335,1
PRV54009,0.5041302681466335,1
PRV54199,0.5041302681466335,1
PRV55778,0.5041302681466335,1
PRV52200,0.5041302681466335,1
PRV57063,0.5041302681466335,1
PRV54856,0.5041302681466335,1
PRV52482,0.5041302681466335,1
PRV52769,0.5041302681466335,1
PRV56056,0.5041302681466335,1
PRV56050,0.5041302681466335,1
PRV57467,0.5041302681466335,1
PRV57305,0.5041111445545111,1
PRV54661,0.5040803353944286,1
PRV53417,0.5039918775219921,1
PRV53317,0.5039235094545196,1
PRV52044,0.5038481777974438,1
PRV52303,0.5038340165059535,1
PRV52547,0.5038141851022904,1
PRV57609,0.5038141851022904,1
PRV57170,0.5037957795939818,1
PRV55154,0.5037694211657657,1
PRV54621,0.5037694211657657,1
PRV57283,0.5037694211657657,1
PRV56539,0.5037694211657657,1
PRV52573,0.5037686226420284,1
PRV55521,0.5036817314334514,1
PRV51016,0.5036768289199872,1
PRV56577,0.5035810631440616,1
PRV51284,0.5035074246812524,1
PRV54896,0.5034416557947856,1
PRV51557,0.5033793363174924,1
PRV51156,0.5033732161762696,1
PRV54885,0.5033588237186984,1
PRV55269,0.503292896753671,1
PRV56040,0.5032360949069908,1
PRV51898,0.5032181708772838,1
PRV56500,0.503167740513779,1
PRV52179,0.5030667838274817,1
PRV52150,0.5030576907066184,1
PRV51647,0.5029990582379322,1
PRV57674,0.5029862035951587,1
PRV53251,0.5029716729339457,1
PRV54085,0.5029526050062147,1
PRV55832,0.5029405965854089,1
PRV53774,0.5028875276401269,1
PRV54244,0.5028072095805065,1
PRV54103,0.5025668097629152,1
PRV56731,0.5025470012001669,1
PRV53559,0.5024582674307465,1
PRV53563,0.5024582674307465,1
PRV55619,0.5024582674307465,1
PRV53437,0.5024570049559117,1
PRV52571,0.5023335596972047,1
PRV55956,0.502274463901629,1
PRV56763,0.502165208760188,1
PRV54099,0.5019731973101443,1
PRV55188,0.5019560271340359,1
PRV56726,0.5018713111226903,1
PRV56583,0.5018452014634591,1
PRV55642,0.50181848827604,1
PRV56917,0.5017350439710693,1
PRV53776,0.5017244712303894,1
PRV57729,0.5016871141715352,1
PRV51620,0.5013439253922718,1
PRV53283,0.5013312096551807,1
PRV54063,0.5013262051337366,1
PRV56014,0.5012859932750314,1
PRV55236,0.5012642966774853,1
PRV54269,0.5012533535901769,1
PRV51176,0.5012179945673976,1
PRV57690,0.5012030077033838,1
PRV53117,0.5011734051542239,1
PRV52310,0.5011390903765703,1
PRV55814,0.5011096131080681,1
PRV53628,0.501076477615896,1
PRV52027,0.5009065180547022,1
PRV57131,0.5007102595302992,1
PRV52299,0.5006428217845764,1
PRV52849,0.5004983078919958,1
PRV56242,0.5003829656924851,1
PRV57545,0.5003681295367309,1
PRV52313,0.5003680878270794,1
PRV53917,0.5000847598398285,1
PRV55404,0.49989650580598094,0
PRV52402,0.49987307757817945,0
PRV56401,0.4998278426558759,0
PRV56853,0.4997775584129798,0
PRV54293,0.4997122846185187,0
PRV51607,0.4995659666068228,0
PRV54142,0.4995393033790259,0
PRV54380,0.49943639451164407,0
PRV54530,0.4993974597974698,0
PRV56349,0.4993901660960244,0
PRV55064,0.49937345437454955,0
PRV52098,0.4993639690609473,0
PRV51635,0.49921760731989206,0
PRV54153,0.49911990374951204,0
PRV56760,0.4990849289776126,0
PRV53689,0.49895311729377123,0
PRV53201,0.4988035835276535,0
PRV55481,0.4987868237704839,0
PRV53416,0.4986853542503089,0
PRV57702,0.4986689905113842,0
PRV57381,0.4986407994661029,0
PRV53956,0.498627549186709,0
PRV53207,0.49860991055195303,0
PRV53297,0.49856009522443584,0
PRV54093,0.4984830151538079,0
PRV56179,0.4982938644612068,0
PRV52826,0.4982850354774188,0
PRV56762,0.4982756629942512,0
PRV51476,0.49823942920937336,0
PRV57110,0.4981991390003425,0
PRV55399,0.4981976340154331,0
PRV52351,0.4981827743246821,0
PRV51544,0.49817794693665646,0
PRV57594,0.4981317140813637,0
PRV53043,0.4981257753902812,0
PRV54507,0.4980285210368996,0
PRV52504,0.49802499932940114,0
PRV52076,0.49794124667581274,0
PRV57151,0.4978928434341255,0
PRV56759,0.4978387958965694,0
PRV51634,0.4977220483162474,0
PRV55891,0.4977094352624914,0
PRV55496,0.4976758584729184,0
PRV53312,0.49762690730927883,0
PRV52898,0.497555951983169,0
PRV52663,0.4974838608359894,0
PRV52623,0.4974312496924026,0
PRV51526,0.4974064248268337,0
PRV51093,0.49738467251072765,0
PRV57121,0.4973156296304551,0
PRV53131,0.49731457374430826,0
PRV52912,0.4973131606020006,0
PRV54906,0.4972894234368111,0
PRV52881,0.4972679529392013,0
PRV51960,0.49724030873639746,0
PRV55854,0.49717682999992846,0
PRV56663,0.4971235338433963,0
PRV57245,0.49709511462830774,0
PRV57445,0.4970286086563519,0
PRV57375,0.4969055915299117,0
PRV51249,0.4968787825029219,0
PRV54561,0.4968327584874726,0
PRV51617,0.4968215922152883,0
PRV53915,0.4968182182556755,0
PRV52229,0.4967691453122712,0
PRV53612,0.496742486528627,0
PRV57169,0.4967378319688736,0
PRV53673,0.49667880200192294,0
PRV55612,0.49661625242728735,0
PRV56713,0.49650316185988236,0
PRV52981,0.4964392051447343,0
PRV54355,0.4964288845848634,0
PRV53920,0.49630387265274883,0
PRV57510,0.49624766132460796,0
PRV52057,0.49622243125613635,0
PRV52073,0.4962149738486287,0
PRV56889,0.49615756434393865,0
PRV53618,0.49613975708763614,0
PRV54935,0.496025346218519,0
PRV55775,0.4960229662562354,0
PRV57104,0.4958224679715345,0
PRV54429,0.49578709924163095,0
PRV57224,0.4957422664146587,0
PRV53554,0.49559744259045846,0
PRV55801,0.49559744259045846,0
PRV56303,0.49559744259045846,0
PRV54011,0.49559744259045846,0
PRV57392,0.49559744259045846,0
PRV57707,0.49559744259045846,0
PRV51733,0.49559744259045846,0
PRV55581,0.49559744259045846,0
PRV53308,0.49558620901414374,0
PRV51204,0.49555918481694583,0
PRV56221,0.4955274207241409,0
PRV56216,0.4955012816475143,0
PRV53674,0.49544441104798376,0
PRV57346,0.49543232957247246,0
PRV54391,0.49541987509879215,0
PRV52558,0.4954127724326682,0
PRV54168,0.49533424538765825,0
PRV53682,0.49519875633970484,0
PRV52518,0.495092762608253,0
PRV54080,0.4949539971013202,0
PRV51951,0.4948983919728289,0
PRV52610,0.4948950816895521,0
PRV52031,0.49488135540144906,0
PRV52684,0.4948567932774387,0
PRV56170,0.49485583601409283,0
PRV55864,0.49485185964135,0
PRV54411,0.49483502619559044,0
PRV52828,0.4948231685118839,0
PRV52142,0.494761779587117,0
PRV57152,0.494695598794021,0
PRV54728,0.49467981278611295,0
PRV52621,0.4946719405105797,0
PRV57709,0.4945664321271138,0
PRV54930,0.4945568199851531,0
PRV57101,0.4945038534996459,0
PRV54970,0.4944986491792745,0
PRV51021,0.49433409875318224,0
PRV57058,0.4942993119761873,0
PRV52157,0.4941079338480986,0
PRV53182,0.49408410255988244,0
PRV56313,0.49408410255988244,0
PRV57696,0.49408410255988244,0
PRV54311,0.49408410255988244,0
PRV54231,0.4940708271998192,0
PRV51017,0.49404405048201516,0
PRV55835,0.4940140326489398,0
PRV54681,0.4940099624613247,0
PRV53874,0.493973813289775,0
PRV57102,0.4939578729725098,0
PRV51247,0.49395470876128705,0
PRV51484,0.49386612106043637,0
PRV52662,0.49375997515016645,0
PRV55846,0.4937237634835673,0
PRV52087,0.4937123176019611,0
PRV55536,0.49363781164882314,0
PRV54045,0.49362223414400097,0
PRV51011,0.4936145119115359,0
PRV53029,0.49360070834825215,0
PRV51353,0.49359187195749005,0
PRV51391,0.4934843441180714,0
PRV53198,0.4934620799277721,0
PRV56421,0.4934548340060044,0
PRV57319,0.4933241095317587,0
PRV56269,0.4933216948868527,0
PRV52392,0.4932840413685297,0
PRV56602,0.49316571195632486,0
PRV55942,0.493130039437649,0
PRV54092,0.49312380224254276,0
PRV54932,0.4930250864113665,0
PRV53289,0.4928854706777048,0
PRV56271,0.49282072041962544,0
PRV54259,0.49274255099897146,0
PRV52182,0.4927042931857451,0
PRV53463,0.4926403239660709,0
PRV54683,0.4926140065801705,0
PRV51905,0.49260482249342336,0
PRV52314,0.49257755348061266,0
PRV56423,0.49239459513663514,0
PRV51350,0.4923845732343694,0
PRV51346,0.4923451772564909,0
PRV52723,0.49233130514411294,0
PRV54529,0.49232477905745703,0
PRV57330,0.49227414648784673,0
PRV53564,0.4922545657256218,0
PRV51613,0.49221706676682003,0
PRV56227,0.4921649074220634,0
PRV51352,0.4921133684289877,0
PRV51065,0.4921048807103396,0
PRV51377,0.49202264154298936,0
PRV51446,0.4920052363176641,0
PRV55720,0.49198320984301125,0
PRV53279,0.4919658947721867,0
PRV55234,0.4918737092158294,0
PRV52938,0.4918542784655055,0
PRV56031,0.49181338561421956,0
PRV54623,0.4917162546308968,0
PRV57238,0.4916834467097337,0
PRV55305,0.4916766267636826,0
PRV57438,0.4916443102375832,0
PRV55700,0.4915876472615434,0
PRV55826,0.49156479288305904,0
PRV53320,0.49153892521546205,0
PRV57185,0.49149025388053946,0
PRV52572,0.4914549023212769,0
PRV57166,0.4913864250465104,0
PRV56818,0.4913803923344179,0
PRV57316,0.4913101590613133,0
PRV51077,0.49130634409366625,0
PRV57129,0.49129146649876243,0
PRV53024,0.49126955760340746,0
PRV56060,0.49124568570134747,0
PRV52757,0.49124568570134747,0
PRV54449,0.49124568570134747,0
PRV51423,0.49124568570134747,0
PRV52256,0.49124568570134747,0
PRV53079,0.49124568570134747,0
PRV56084,0.49124568570134747,0
PRV52763,0.49124568570134747,0
PRV55800,0.49124568570134747,0
PRV51875,0.49124568570134747,0
PRV52736,0.49124568570134747,0
PRV55427,0.49124568570134747,0
PRV54275,0.49124568570134747,0
PRV51534,0.49124568570134747,0
PRV52746,0.49124568570134747,0
PRV55615,0.49124568570134747,0
PRV54304,0.49124568570134747,0
PRV51666,0.49124568570134747,0
PRV51918,0.49124568570134747,0
PRV57043,0.49124568570134747,0
PRV54215,0.4912355480050895,0
PRV56231,0.4912226439361847,0
PRV53672,0.491106446762409,0
PRV54083,0.4910290349901162,0
PRV52920,0.4908405794017986,0
PRV52860,0.49082396722246074,0
PRV56658,0.49076723171355235,0
PRV52467,0.49068683318092227,0
PRV56743,0.4906524563667154,0
PRV57274,0.49058026687330336,0
PRV52758,0.49058026687330336,0
PRV52880,0.4904899220109985,0
PRV55990,0.4904693079347913,0
PRV51600,0.4904643079723883,0
PRV52171,0.49032718908542605,0
PRV55365,0.49029239818682935,0
PRV57443,0.49021471100141883,0
PRV56104,0.4901947982804596,0
PRV52660,0.4901941256169171,0
PRV55588,0.49014881917463404,0
PRV52308,0.4900271458246807,0
PRV54542,0.4900265750314764,0
PRV55908,0.48998536814042465,0
PRV54933,0.4898562755755288,0
PRV54090,0.4898303907287497,0
PRV51403,0.4896916871396887,0
PRV56707,0.48964362589731075,0
PRV56682,0.4895783592888068,0
PRV52902,0.4895329270855825,0
PRV55515,0.4894760508521133,0
PRV57130,0.489463998421677,0
PRV54135,0.489463998421677,0
PRV54049,0.48944743627002263,0
PRV53157,0.48931727431821526,0
PRV54436,0.48931727431821526,0
PRV51479,0.48930762973785463,0
PRV57184,0.4893018799119749,0
PRV57192,0.48925608435897355,0
PRV55176,0.48922011105513763,0
PRV53396,0.4891022926034147,0
PRV55737,0.4890905680739212,0
PRV55764,0.4890709958438459,0
PRV53764,0.48903498719725297,0
PRV54544,0.4890156666935584,0
PRV54368,0.48894061608548783,0
PRV52688,0.4889278382821118,0
PRV55175,0.48891688166902386,0
PRV55198,0.48878952725801705,0
PRV53868,0.4887481830261752,0
PRV56220,0.4887379951314564,0
PRV55455,0.48863922834049756,0
PRV56758,0.4886383572337953,0
PRV57248,0.4886195450150993,0
PRV56826,0.488587665816948,0
PRV53013,0.48857614720016374,0
PRV53007,0.4885571693870505,0
PRV56140,0.48854355312152165,0
PRV54144,0.48853041209751724,0
PRV57194,0.4885247391716186,0
PRV56693,0.488375357653086,0
PRV55820,0.4883472885042164,0
PRV52151,0.4883197183944336,0
PRV54255,0.48830957978711703,0
PRV52124,0.48829451475131114,0
PRV53300,0.4882909308548891,0
PRV53017,0.488273115868111,0
PRV52369,0.48827129985354023,0
PRV57549,0.4881620395731554,0
PRV51984,0.4881160955001353,0
PRV57313,0.4880622325543645,0
PRV51137,0.4879509113250142,0
PRV54925,0.48790761036775526,0
PRV52556,0.48785217370292505,0
PRV52833,0.4878367580627476,0
PRV52788,0.4877852758023871,0
PRV57719,0.48778473421110036,0
PRV56384,0.48772772039813317,0
PRV57197,0.48771699339396873,0
PRV51358,0.48768881823472254,0
PRV52893,0.4876424738819219,0
PRV54340,0.48763540682445006,0
PRV53483,0.4874238660674319,0
PRV54064,0.4874153107357822,0
PRV55828,0.4873632526693615,0
PRV55229,0.4873567290644606,0
PRV51958,0.48732241598791975,0
PRV55548,0.48729560072525985,0
PRV51151,0.48723038386133966,0
PRV53389,0.48722825448167195,0
PRV51508,0.48715433127798824,0
PRV55165,0.4871393093631695,0
PRV56735,0.487076625933144,0
PRV55412,0.4869650643561675,0
PRV55852,0.48690418461930557,0
PRV51123,0.4868769008656857,0
PRV51704,0.48675621186319784,0
PRV53228,0.48675621186319784,0
PRV52952,0.48675621186319784,0
PRV54114,0.4867350721821098,0
PRV56734,0.4867294022561331,0
PRV55948,0.48671564455865385,0
PRV54557,0.48670805286534446,0
PRV52024,0.4866665223896359,0
