Provider,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,Total_Unique_Beneficiaries,Total_Claim_Count,Total_Reimbursement,Claims_Per_Beneficiary,Reimbursement_Per_Claim,IP_Claim_Share
PRV52956,0.0,0.0,0.0,0.0,2.9444389791664403,2.302585092994046,7.65491704784832,4.772566092565371,2.302585092994046,2.9444389791664403,7.65491704784832,1.0986122886681098,4.772566092565371,0.0
PRV52957,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0
PRV52958,0.0,0.0,0.0,0.0,2.833213344056216,2.772588722239781,7.611347717403621,4.846153655430632,2.772588722239781,2.833213344056216,7.611347717403621,0.7259370033829363,4.846153655430632,0.0
PRV52961,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,5.771441123130016,4.174387269895637,1.791759469228055,1.791759469228055,5.771441123130016,0.6931471805599453,4.174387269895637,0.0
PRV52962,0.0,0.0,0.0,0.0,2.70805020110221,2.302585092994046,8.166500319155052,5.531128323264383,2.302585092994046,2.70805020110221,8.166500319155052,0.9382696385929303,5.531128323264383,0.0
PRV52963,0.0,0.0,0.0,0.0,2.302585092994046,2.0794415416798357,6.7464121285733745,4.558544344648036,2.0794415416798357,2.302585092994046,6.7464121285733745,0.826678573184468,4.558544344648036,0.0
PRV52964,0.0,0.0,0.0,0.0,4.5217885770490405,3.6375861597263857,10.20880077869385,5.701251802677887,3.6375861597263857,4.5217885770490405,10.20880077869385,1.241112351275393,5.701251802677887,0.0
PRV52966,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,6.566672429803241,5.470869131746186,1.3862943611198906,1.3862943611198906,6.566672429803241,0.6931471805599453,5.470869131746186,0.0
PRV52970,0.6931471805599453,0.6931471805599453,8.294299608857235,8.294299608857235,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,8.294299608857235,0.6931471805599453,8.294299608857235,1.0
PRV52971,1.3862943611198906,1.3862943611198906,9.61587214452889,8.517393171418904,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,9.61587214452889,0.6931471805599453,8.517393171418904,1.0
PRV52972,2.8903717578961645,2.70805020110221,12.301387370778713,9.468246751020171,0.0,0.0,0.0,0.0,2.70805020110221,2.8903717578961645,12.301387370778713,0.7949298748698875,9.468246751020171,1.0
PRV52976,1.6094379124341003,1.6094379124341003,10.275085591132715,8.888894669371593,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,10.275085591132715,0.6931471805599453,8.888894669371593,1.0
PRV52978,1.791759469228055,1.791759469228055,10.985309671896763,9.375939552625749,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,10.985309671896763,0.6931471805599453,9.375939552625749,1.0
PRV52979,1.9459101490553132,1.9459101490553132,11.127277689932466,9.335591746331803,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,11.127277689932466,0.6931471805599453,9.335591746331803,1.0
PRV52980,0.0,0.0,0.0,0.0,6.400257445308821,5.438079308923196,11.868226465480811,5.473828485924383,5.438079308923196,6.400257445308821,11.868226465480811,1.287703697236404,5.473828485924383,0.0
PRV52981,0.0,0.0,0.0,0.0,5.91350300563827,5.0106352940962555,11.360135525582294,5.453617211615891,5.0106352940962555,5.91350300563827,11.360135525582294,1.246028936314024,5.453617211615891,0.0
PRV52982,0.0,0.0,0.0,0.0,6.467698726104354,5.44673737166631,12.284056311755132,5.820876372502698,5.44673737166631,6.467698726104354,12.284056311755132,1.330662665133742,5.820876372502698,0.0
PRV52985,4.804021044733257,4.532599493153256,14.123731016387191,9.32802863730178,7.1569563646156364,6.142037405587356,12.791414658036476,5.638798716609874,6.2166061010848646,7.247080584585756,14.357905195152481,1.3365787688739577,7.11235184201048,0.0862437633642195
PRV52986,2.302585092994046,2.0794415416798357,11.728044909070785,9.530884845262268,3.332204510175204,3.2188758248682006,9.046762057999363,5.753982579136752,3.4657359027997265,3.6109179126442243,11.794269997573137,0.7707054149058199,8.211015193117513,0.25
PRV52988,0.0,0.0,0.0,0.0,5.746203190540153,4.8283137373023015,11.239422393691717,5.500499157492356,4.8283137373023015,5.746203190540153,11.239422393691717,1.2573606777439974,5.500499157492356,0.0
PRV52989,4.2626798770413155,4.04305126783455,13.664688831019712,9.416273818216746,4.68213122712422,4.465908118654584,10.025306875857222,5.357159201683563,4.9344739331306915,5.181783550292085,13.690617178620792,0.8253189536684283,8.514666839031937,0.3954802259887006
PRV52990,3.1354942159291497,2.8903717578961645,12.154784614286667,9.063852680554907,4.060443010546419,3.784189633918261,9.807031716718498,5.767059235196279,4.02535169073515,4.382026634673881,12.246067097731718,0.8905066147184405,7.876993885038532,0.2784810126582278
PRV52991,2.1972245773362196,2.1972245773362196,11.373674891823535,9.294313805752362,3.9512437185814275,3.871201010907891,9.739261284011265,5.810377522083647,4.007333185232471,4.0943445622221,11.551867293084847,0.7384037721480662,7.474887541501273,0.135593220338983
PRV52993,0.0,0.0,0.0,0.0,2.3978952727983707,2.302585092994046,8.045908742270779,5.746203190540153,2.302585092994046,2.3978952727983707,8.045908742270779,0.7472144018302211,5.746203190540153,0.0
PRV52996,0.0,0.0,0.0,0.0,3.6375861597263857,3.4339872044851463,9.351058378915061,5.743263029307632,3.4339872044851463,3.6375861597263857,9.351058378915061,0.8034952377288107,5.743263029307632,0.0
PRV52998,2.772588722239781,2.6390573296152584,11.900233391293936,9.192278229157774,2.9444389791664403,2.833213344056216,8.266421472984554,5.380409255266509,3.367295829986474,3.5263605246161616,11.926299217146434,0.7786693539981073,8.43000328609468,0.4545454545454545
PRV52999,2.1972245773362196,1.9459101490553132,10.950824090522445,8.871505346165781,3.8918202981106265,3.8501476017100584,9.693445303141573,5.825139363398627,3.9512437185814275,4.04305126783455,11.201100961883556,0.7410032017375805,7.176500242325928,0.1428571428571428
PRV53000,0.0,0.0,0.0,0.0,6.556778356158042,6.152732694704104,12.20732685867594,5.655469437042082,6.152732694704104,6.556778356158042,12.20732685867594,0.9158642016906785,5.655469437042082,0.0
PRV53001,0.0,0.0,0.0,0.0,5.017279836814924,4.663439094112067,10.724610094524913,5.71724697560949,4.663439094112067,5.017279836814924,10.724610094524913,0.8873031950009028,5.71724697560949,0.0
PRV53002,0.0,0.0,0.0,0.0,5.986452005284438,4.90527477843843,11.661698855916237,5.681169352498312,4.90527477843843,5.986452005284438,11.661698855916237,1.3769222212910275,5.681169352498312,0.0
PRV53004,0.0,0.0,0.0,0.0,2.9444389791664403,2.833213344056216,8.368925174747135,5.482489062630153,2.833213344056216,2.9444389791664403,8.368925174747135,0.7537718023763802,5.482489062630153,0.0
PRV53005,2.833213344056216,2.70805020110221,11.984184555794167,9.211689461545479,3.5553480614894135,3.258096538021482,9.066585468331045,5.544027886932576,3.6375861597263857,3.9318256327243257,12.036831170271572,0.8549902060103591,8.125098302246245,0.32
PRV53007,3.6375861597263857,3.4339872044851463,12.861001210669146,9.250176799904118,4.0943445622221,3.6888794541139363,9.651236971915612,5.577424644713149,4.23410650459726,4.574710978503383,12.900571412285847,0.8803587226480918,8.33646037191058,0.3854166666666667
PRV53008,3.6888794541139363,3.58351893845611,12.768544351446794,9.105090961257085,2.6390573296152584,2.6390573296152584,7.8636512654486515,5.303304908059076,3.8918202981106265,3.970291913552122,12.775924437795926,0.7339691750802004,8.824824939175638,0.75
PRV53009,1.791759469228055,1.791759469228055,10.34177474101152,8.732465848349879,3.4965075614664802,2.9444389791664403,8.438366410870266,4.979316610838828,3.1780538303479458,3.6375861597263857,10.480690630565247,0.958850346292951,6.87078284735959,0.1351351351351351
PRV53013,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,8.523374050491318,7.1376758145753705,1.6094379124341003,1.6094379124341003,8.523374050491318,0.6931471805599453,7.1376758145753705,0.0
PRV53014,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,7.074116816197362,5.000584958242754,2.1972245773362196,2.1972245773362196,7.074116816197362,0.6931471805599453,5.000584958242754,0.0
PRV53015,0.0,0.0,0.0,0.0,2.1972245773362196,1.9459101490553132,7.02197642307216,4.948759890378168,1.9459101490553132,2.1972245773362196,7.02197642307216,0.8472978603872036,4.948759890378168,0.0
PRV53016,0.0,0.0,0.0,0.0,3.4657359027997265,2.9444389791664403,9.735128070758227,6.302914335643085,2.9444389791664403,3.4657359027997265,9.735128070758227,1.001448540214462,6.302914335643085,0.0
PRV53017,0.0,0.0,0.0,0.0,2.302585092994046,1.6094379124341003,6.90875477931522,4.719490443017389,1.6094379124341003,2.302585092994046,6.90875477931522,1.1786549963416462,4.719490443017389,0.0
PRV53018,0.0,0.0,0.0,0.0,3.7376696182833684,3.1354942159291497,9.329100707697025,5.619074429655843,3.1354942159291497,3.7376696182833684,9.329100707697025,1.0520922730332167,5.619074429655843,0.0
PRV53019,0.0,0.0,0.0,0.0,2.772588722239781,2.6390573296152584,8.501267040865978,5.796057750765372,2.6390573296152584,2.772588722239781,8.501267040865978,0.7672551527136671,5.796057750765372,0.0
PRV53020,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,8.412054873292933,7.719129840906732,1.0986122886681098,1.0986122886681098,8.412054873292933,0.6931471805599453,7.719129840906732,0.0
PRV53021,2.9444389791664403,2.772588722239781,12.269052139516223,9.378760190267132,2.3978952727983707,1.9459101490553132,8.281723990411392,5.981414211254481,3.091042453358316,3.367295829986474,12.287426800572868,0.8472978603872036,8.955346734719361,0.6428571428571429
PRV53024,1.0986122886681098,1.0986122886681098,9.210440366976517,8.517393171418904,3.2188758248682006,2.8903717578961645,8.24301946898925,5.070998443823346,2.995732273553991,3.295836866004329,9.53249633228804,0.8622235106038794,6.276209618483728,0.0769230769230769
PRV53025,0.0,0.0,0.0,0.0,3.9318256327243257,2.995732273553991,9.154933364704444,5.24807615011129,2.995732273553991,3.9318256327243257,9.154933364704444,1.2896675254308188,5.24807615011129,0.0
PRV53026,0.0,0.0,0.0,0.0,3.295836866004329,2.833213344056216,8.722742874329398,5.468709070424613,2.833213344056216,3.295836866004329,8.722742874329398,0.965080896043587,5.468709070424613,0.0
PRV53027,0.0,0.0,0.0,0.0,1.791759469228055,1.3862943611198906,6.2166061010848646,4.61512051684126,1.3862943611198906,1.791759469228055,6.2166061010848646,0.9808292530117262,4.61512051684126,0.0
PRV53028,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,5.707110264748875,4.61512051684126,1.3862943611198906,1.3862943611198906,5.707110264748875,0.6931471805599453,4.61512051684126,0.0
PRV53029,1.6094379124341003,1.3862943611198906,10.545367754151743,9.15915233520675,2.5649493574615367,2.3978952727983707,7.62608275807238,5.146525014788905,2.4849066497880004,2.833213344056216,10.597908920973804,0.8979415932059586,7.825694651101816,0.25
PRV53031,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,7.237778191923443,5.449606814094262,1.9459101490553132,1.9459101490553132,7.237778191923443,0.6931471805599453,5.449606814094262,0.0
PRV53032,1.791759469228055,1.6094379124341003,10.691967639914864,9.082620630373812,2.9444389791664403,2.772588722239781,8.368925174747135,5.482489062630153,2.995732273553991,3.1780538303479458,10.785414556982323,0.7932306391169278,7.650375620229947,0.217391304347826
PRV53033,1.0986122886681098,0.6931471805599453,11.225256725762893,10.53212287826962,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,11.225256725762893,1.0986122886681098,10.53212287826962,1.0
PRV53034,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,8.131824785007195,7.438971592395862,1.0986122886681098,1.0986122886681098,8.131824785007195,0.6931471805599453,7.438971592395862,0.0
PRV53035,0.0,0.0,0.0,0.0,3.5553480614894135,3.332204510175204,8.545002892055505,5.025040838129813,3.332204510175204,3.5553480614894135,8.545002892055505,0.8150369981689822,5.025040838129813,0.0
PRV53036,0.0,0.0,0.0,0.0,4.812184355372417,4.248495242049359,10.584840453213362,5.783875622419531,4.248495242049359,4.812184355372417,10.584840453213362,1.0181669234493704,5.783875622419531,0.0
PRV53037,0.0,0.0,0.0,0.0,2.302585092994046,2.302585092994046,8.375860015299594,6.180476635261419,2.302585092994046,2.302585092994046,8.375860015299594,0.6931471805599453,6.180476635261419,0.0
PRV53038,0.0,0.0,0.0,0.0,3.2188758248682006,2.0794415416798357,9.496346040047019,6.32001861283006,2.0794415416798357,3.2188758248682006,9.496346040047019,1.488077055429833,6.32001861283006,0.0
PRV53040,1.791759469228055,1.791759469228055,10.839600519357369,9.23024103368252,2.302585092994046,2.1972245773362196,6.68586094706836,4.498574339722272,2.6390573296152584,2.70805020110221,10.85516473308054,0.7308875085427923,8.216358332386156,0.3571428571428571
PRV53042,0.0,0.0,0.0,0.0,3.6888794541139363,3.6109179126442243,9.219399216464529,5.559596229557151,3.6109179126442243,3.6888794541139363,9.219399216464529,0.7339691750802004,5.559596229557151,0.0
PRV53043,0.0,0.0,0.0,0.0,4.127134385045092,3.2188758248682006,10.538502315656821,6.429216972110895,3.2188758248682006,4.127134385045092,10.538502315656821,1.2645974261423707,6.429216972110895,0.0
PRV53044,0.0,0.0,0.0,0.0,4.219507705176107,3.912023005428146,9.579210649614792,5.3790716464819175,3.912023005428146,4.219507705176107,9.579210649614792,0.861769892995738,5.3790716464819175,0.0
PRV53045,0.0,0.0,0.0,0.0,5.37989735354046,4.3694478524670215,11.046611022299611,5.6747540872753754,4.3694478524670215,5.37989735354046,11.046611022299611,1.32687094064909,5.6747540872753754,0.0
PRV53047,0.0,0.0,0.0,0.0,4.382026634673881,3.4965075614664802,9.47738596957752,5.1138923331748005,3.4965075614664802,4.382026634673881,9.47738596957752,1.2437942985126076,5.1138923331748005,0.0
PRV53048,0.0,0.0,0.0,0.0,2.0794415416798357,1.9459101490553132,8.634264863002075,6.689421570377966,1.9459101490553132,2.0794415416798357,8.634264863002075,0.7731898882334818,6.689421570377966,0.0
PRV53049,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,2.3978952727983707,1.791759469228055,1.0986122886681098,1.0986122886681098,2.3978952727983707,0.6931471805599453,1.791759469228055,0.0
PRV53050,1.0986122886681098,1.0986122886681098,8.006700845440367,7.313886831633462,1.9459101490553132,1.9459101490553132,6.594413459749778,4.809470649500821,2.0794415416798357,2.1972245773362196,8.224431573221159,0.7621400520468967,6.146864446335672,0.25
PRV53052,0.6931471805599453,0.6931471805599453,8.294299608857235,8.294299608857235,2.1972245773362196,2.0794415416798357,7.333676395657684,5.258796608385754,2.1972245773362196,2.302585092994046,8.618123909994678,0.7537718023763802,6.4223446806968845,0.1111111111111111
PRV53054,0.0,0.0,0.0,0.0,3.912023005428146,3.332204510175204,9.2771575450135,5.38981695574759,3.332204510175204,3.912023005428146,9.2771575450135,1.034896474282002,5.38981695574759,0.0
PRV53055,0.0,0.0,0.0,0.0,4.394449154672439,3.367295829986474,10.024421175431756,5.645888496237299,3.367295829986474,4.394449154672439,10.024421175431756,1.349926716949016,5.645888496237299,0.0
PRV53056,0.0,0.0,0.0,0.0,3.58351893845611,3.1354942159291497,9.2213792190914,5.669388190770501,3.1354942159291497,3.58351893845611,9.2213792190914,0.9520088144762343,5.669388190770501,0.0
PRV53057,0.0,0.0,0.0,0.0,3.9889840465642745,3.4011973816621555,9.935034668034257,5.967258844259707,3.4011973816621555,3.9889840465642745,9.935034668034257,1.0394234172777792,5.967258844259707,0.0
PRV53059,0.0,0.0,0.0,0.0,3.5263605246161616,3.091042453358316,9.700207901150696,6.2056590842659105,3.091042453358316,3.5263605246161616,9.700207901150696,0.9444616088408514,6.2056590842659105,0.0
PRV53061,0.6931471805599453,0.6931471805599453,9.105090961257085,9.105090961257085,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,9.105090961257085,0.6931471805599453,9.105090961257085,1.0
PRV53062,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,5.25227342804663,3.8815637979434374,1.6094379124341003,1.6094379124341003,5.25227342804663,0.6931471805599453,3.8815637979434374,0.0
PRV53063,1.0986122886681098,1.0986122886681098,8.853808274977197,8.160803920954665,1.0986122886681098,1.0986122886681098,6.111467339502679,5.420534999272286,1.6094379124341003,1.6094379124341003,8.916103530553727,0.6931471805599453,7.530211718919313,0.5
PRV53064,0.0,0.0,0.0,0.0,3.58351893845611,3.367295829986474,8.801017833540714,5.250776421779037,3.367295829986474,3.58351893845611,8.801017833540714,0.8109302162163288,5.250776421779037,0.0
PRV53065,0.0,0.0,0.0,0.0,3.6635616461296463,3.4339872044851463,8.737292112544221,5.105626443749526,3.4339872044851463,3.6635616461296463,8.737292112544221,0.8183103235139513,5.105626443749526,0.0
PRV53066,0.0,0.0,0.0,0.0,2.0794415416798357,1.791759469228055,7.107425474110705,5.166417295655598,1.791759469228055,2.0794415416798357,7.107425474110705,0.8754687373538999,5.166417295655598,0.0
PRV53067,0.0,0.0,0.0,0.0,2.833213344056216,2.70805020110221,8.420902531097951,5.651611602327291,2.70805020110221,2.833213344056216,8.420902531097951,0.7621400520468967,5.651611602327291,0.0
PRV53069,0.0,0.0,0.0,0.0,2.4849066497880004,2.302585092994046,7.875119281040293,5.481017639498762,2.302585092994046,2.4849066497880004,7.875119281040293,0.7985076962177716,5.481017639498762,0.0
PRV53070,2.5649493574615367,2.3978952727983707,11.6172944892629,9.132486932771318,2.1972245773362196,2.0794415416798357,6.274762021241939,4.208417018481948,2.8903717578961645,3.044522437723423,11.622057858145823,0.7777045685880084,8.626495926306687,0.6
PRV53071,0.0,0.0,0.0,0.0,3.367295829986474,3.044522437723423,9.418248450647615,6.088234699594381,3.044522437723423,3.367295829986474,9.418248450647615,0.8754687373538999,6.088234699594381,0.0
PRV53072,0.0,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,8.515391569469609,5.62842015488377,2.9444389791664403,2.9444389791664403,8.515391569469609,0.6931471805599453,5.62842015488377,0.0
PRV53073,0.0,0.0,0.0,0.0,2.70805020110221,2.0794415416798357,7.147559271189454,4.518678154634648,2.0794415416798357,2.70805020110221,7.147559271189454,1.0986122886681098,4.518678154634648,0.0
PRV53074,0.0,0.0,0.0,0.0,5.187385805840755,4.204692619390966,10.79857507675918,5.62040086571715,4.204692619390966,5.187385805840755,10.79857507675918,1.3075134832667763,5.62040086571715,0.0
PRV53075,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,7.484930283289661,6.792344427470809,1.0986122886681098,1.0986122886681098,7.484930283289661,0.6931471805599453,6.792344427470809,0.0
PRV53076,0.0,0.0,0.0,0.0,4.663439094112067,3.871201010907891,10.336600252573104,5.686006364015938,3.871201010907891,4.663439094112067,10.336600252573104,1.1737329191362178,5.686006364015938,0.0
PRV53077,0.0,0.0,0.0,0.0,4.8283137373023015,4.406719247264253,10.5524477082064,5.735374910762478,4.406719247264253,4.8283137373023015,10.5524477082064,0.9285608244659693,5.735374910762478,0.0
PRV53078,0.0,0.0,0.0,0.0,3.828641396489095,3.6375861597263857,9.294773427951013,5.492146530193471,3.6375861597263857,3.828641396489095,9.294773427951013,0.7958013346200287,5.492146530193471,0.0
PRV53079,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,3.9318256327243257,3.9318256327243257,0.6931471805599453,0.6931471805599453,3.9318256327243257,0.6931471805599453,3.9318256327243257,0.0
PRV53081,0.0,0.0,0.0,0.0,2.302585092994046,2.1972245773362196,7.496097345175956,5.303304908059076,2.1972245773362196,2.302585092994046,7.496097345175956,0.7537718023763802,5.303304908059076,0.0
PRV53083,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,2.3978952727983707,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.3978952727983707,0.6931471805599453,2.3978952727983707,0.0
PRV53084,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,4.61512051684126,4.61512051684126,0.6931471805599453,0.6931471805599453,4.61512051684126,0.6931471805599453,4.61512051684126,0.0
PRV53085,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,6.46302945692067,5.771441123130016,1.0986122886681098,1.0986122886681098,6.46302945692067,0.6931471805599453,5.771441123130016,0.0
PRV53086,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,6.966967138613983,5.583496308781699,1.6094379124341003,1.6094379124341003,6.966967138613983,0.6931471805599453,5.583496308781699,0.0
PRV53087,0.0,0.0,0.0,0.0,3.4657359027997265,2.833213344056216,9.167537249650874,5.736676350338138,2.833213344056216,3.4657359027997265,9.167537249650874,1.0775588794702773,5.736676350338138,0.0
PRV53090,0.0,0.0,0.0,0.0,5.19295685089021,4.276666119016055,10.982764104897495,5.798398321711779,4.276666119016055,5.19295685089021,10.982764104897495,1.258781040820931,5.798398321711779,0.0
PRV53091,1.6094379124341003,1.6094379124341003,9.852246888342531,8.46611040118692,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,9.852246888342531,0.6931471805599453,8.46611040118692,1.0
PRV53095,1.0986122886681098,1.0986122886681098,10.491301994830229,9.798182590890704,1.0986122886681098,1.0986122886681098,4.61512051684126,3.9318256327243257,1.6094379124341003,1.6094379124341003,10.494075844768336,0.6931471805599453,9.107864580386947,0.5
PRV53096,0.0,0.0,0.0,0.0,4.875197323201151,4.6443908991413725,10.87806606028079,6.012962568989407,4.6443908991413725,4.875197323201151,10.87806606028079,0.8163094653360649,6.012962568989407,0.0
PRV53099,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,5.3981627015177525,4.709530201312334,1.0986122886681098,1.0986122886681098,5.3981627015177525,0.6931471805599453,4.709530201312334,0.0
PRV53100,1.791759469228055,1.791759469228055,10.819798284210286,9.210440366976517,4.836281906951478,4.276666119016055,10.515451792270389,5.690494580329266,4.31748811353631,4.875197323201151,11.372294645230435,1.0140549006400468,6.506243883104488,0.0384615384615384
PRV53101,1.0986122886681098,1.0986122886681098,9.105090961257085,8.412054873292933,1.9459101490553132,1.9459101490553132,6.018593214496234,4.238925791033208,2.1972245773362196,2.1972245773362196,9.149634496858788,0.6931471805599453,7.070936489123664,0.25
PRV53102,0.0,0.0,0.0,0.0,2.995732273553991,2.833213344056216,8.684570300824369,5.743171864540927,2.833213344056216,2.995732273553991,8.684570300824369,0.7827593392496325,5.743171864540927,0.0
PRV53103,2.0794415416798357,2.0794415416798357,11.251573687764477,9.305741456739435,4.290459441148391,4.110873864173311,9.344958673700944,5.074479129551149,4.143134726391533,4.382026634673881,11.390090942008317,0.8216255053330767,7.021524644752094,0.0886075949367088
PRV53104,3.367295829986474,3.091042453358316,12.386312871189734,9.05422108905408,3.970291913552122,3.6635616461296463,9.493336482437249,5.545928364391697,4.02535169073515,4.394449154672439,12.440239219484676,0.8979415932059586,8.058525071834248,0.35
PRV53106,1.6094379124341003,1.0986122886681098,9.798182590890704,8.412054873292933,3.713572066704308,3.295836866004329,9.12052506765382,5.4359030295006,3.367295829986474,3.8066624897703196,10.20880077869385,0.9444616088408514,6.426194209993453,0.0909090909090909
PRV53107,2.302585092994046,2.302585092994046,11.542493975902508,9.34534706469904,1.9459101490553132,1.9459101490553132,5.968707559985366,4.189654742026425,2.772588722239781,2.772588722239781,11.546273196649256,0.6931471805599453,8.838358394684567,0.6
PRV53108,1.791759469228055,1.791759469228055,10.896757843893464,9.287394001418473,3.784189633918261,3.58351893845611,9.645429005150419,5.886943472302729,3.6375861597263857,3.8918202981106265,11.14837674692692,0.831733343846092,7.27785224325251,0.1041666666666666
PRV53109,1.3862943611198906,1.0986122886681098,9.6678285081515,8.569342785740995,3.258096538021482,3.044522437723423,8.778171881033469,5.562986664690745,3.1354942159291497,3.367295829986474,10.011938288540932,0.8209805520698302,6.680944296570442,0.1071428571428571
PRV53110,0.6931471805599453,0.6931471805599453,9.61587214452889,9.61587214452889,3.4011973816621555,3.091042453358316,9.0217190130337,5.657798713678507,3.091042453358316,3.4339872044851463,10.05539285624928,0.8873031950009028,6.655440350367647,0.0333333333333333
PRV53111,2.0794415416798357,1.9459101490553132,10.950824090522445,9.005019197238754,3.295836866004329,3.1780538303479458,9.371693622333941,6.115722302947176,3.4011973816621555,3.5263605246161616,11.13824656087758,0.7598385550586176,7.642204338899188,0.2121212121212121
PRV53113,0.0,0.0,0.0,0.0,4.406719247264253,4.127134385045092,9.868947866261383,5.478630735442263,4.127134385045092,4.406719247264253,9.868947866261383,0.8449531934279495,5.478630735442263,0.0
PRV53114,2.70805020110221,2.3978952727983707,12.520887034998584,9.88187714934016,2.772588722239781,2.70805020110221,11.41510313235069,8.70720730668986,3.1354942159291497,3.4011973816621555,12.806778277825167,0.8407831793660098,9.439559224323189,0.4827586206896552
PRV53116,0.0,0.0,0.0,0.0,3.8066624897703196,3.258096538021482,9.015662792972645,5.236683713103096,3.258096538021482,3.8066624897703196,9.015662792972645,1.0152306797290584,5.236683713103096,0.0
PRV53117,2.9444389791664403,2.9444389791664403,11.751950239425476,8.861712329784957,5.455321115357702,5.043425116919247,11.389299140505509,5.94088254249938,5.123963979403259,5.529429087511423,12.280117401400075,0.9174876201080013,6.755824576739273,0.0717131474103585
PRV53119,1.3862943611198906,1.3862943611198906,10.085850775128717,8.987321812850125,2.772588722239781,2.4849066497880004,7.787796878181171,5.085536602269373,2.70805020110221,2.9444389791664403,10.181535869019624,0.826678573184468,7.291807575253611,0.1666666666666666
PRV53120,2.3978952727983707,2.3978952727983707,11.522885696764481,9.220389707829185,4.02535169073515,3.912023005428146,9.612533466213927,5.608805572641996,4.0943445622221,4.189654742026425,11.66092296705356,0.7427441216993174,7.48708750217783,0.1538461538461538
PRV53121,3.8918202981106265,3.7612001156935624,12.919024904363686,9.04793908261736,6.2766434893416445,5.545177444479562,11.946466075126676,5.67513367882328,5.634789603169249,6.363028103540465,13.239739219057375,1.1233923176665965,6.879464187536084,0.082901554404145
PRV53122,0.0,0.0,0.0,0.0,3.2188758248682006,2.9444389791664403,8.996032669324372,5.820824495087865,2.9444389791664403,3.2188758248682006,8.996032669324372,0.8472978603872036,5.820824495087865,0.0
PRV53123,0.0,0.0,0.0,0.0,4.890349128221754,4.418840607796598,10.730968928388284,5.851026239685909,4.418840607796598,4.890349128221754,10.730968928388284,0.9592567677575984,5.851026239685909,0.0
PRV53124,3.044522437723423,2.833213344056216,12.037659911047468,9.042040056544483,3.828641396489095,3.6888794541139363,9.14644164612595,5.344458522545892,3.9889840465642745,4.189654742026425,12.091676991214127,0.8003927109135429,7.917648439577173,0.3076923076923077
PRV53125,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,6.2166061010848646,5.5254529391317835,1.0986122886681098,1.0986122886681098,6.2166061010848646,0.6931471805599453,5.5254529391317835,0.0
PRV53126,0.0,0.0,0.0,0.0,3.5553480614894135,3.258096538021482,9.377632889750377,5.854060117731622,3.258096538021482,3.5553480614894135,9.377632889750377,0.8586616190375187,5.854060117731622,0.0
PRV53127,0.6931471805599453,0.6931471805599453,9.210440366976517,9.210440366976517,4.59511985013459,4.007333185232471,9.889946281969461,5.3098828804698925,4.02535169073515,4.605170185988092,10.299945551484317,1.0296194171811581,5.708116503513593,0.0101010101010101
PRV53128,0.6931471805599453,0.6931471805599453,8.699681400989514,8.699681400989514,3.4965075614664802,2.9444389791664403,9.810330054049878,6.346294039247566,2.995732273553991,3.5263605246161616,10.094975304446326,1.0068047394149868,6.5997880385877385,0.0303030303030303
PRV53129,1.3862943611198906,1.3862943611198906,11.225256725762893,10.12667110305036,3.784189633918261,3.6109179126442243,8.929435283803425,5.173781933519671,3.6888794541139363,3.8501476017100584,11.321171563145283,0.77908961036067,7.49307513569727,0.0652173913043478
