Provider,IP_Claim_Count,OP_Claim_Count,IP_Total_Reimbursement,OP_Total_Reimbursement,IP_Avg_Reimbursement,OP_Avg_Reimbursement,Total_Unique_Beneficiaries,Claims_Per_Beneficiary,Reimbursement_Per_Claim,IP_Claim_Share
PRV52344,3.1780538303479458,4.68213122712422,12.425212191503038,10.049793255125712,9.28980632472981,5.381532606508349,4.007333185232471,1.2259517110447111,7.647051777106306,0.1769230769230769
PRV52346,2.995732273553991,3.912023005428146,12.211065162153217,9.713597426242222,9.266715730770526,5.824674805981648,4.060443010546419,0.7852624694677509,8.070942852817895,0.2794117647058823
PRV52347,3.9318256327243257,5.8522024797744745,13.347746020081466,11.392913697535256,9.435801236245553,5.547482512712583,5.83773044716594,0.7704871838855966,7.4967824280138835,0.1259445843828715
PRV52348,2.302585092994046,4.07753744390572,11.350418300109132,9.786447990434777,9.153287834884036,5.729203725565949,3.610917912644224,1.0512100497735255,7.336402333656105,0.1343283582089552
PRV52349,0.0,4.605170185988092,0.0,9.923829250194045,0.0,5.333499243039143,4.553876891600541,0.7193954066348817,5.333499243039143,0.0
PRV52350,2.079441541679836,3.5263605246161616,10.308985993422082,9.066585468331043,8.363275817704324,5.573765821612584,3.4011973816621555,0.8668106746107854,6.874715424903937,0.175
PRV52351,0.0,6.054439346269371,0.0,11.549267037372664,0.0,5.501258210544727,5.8944028342648505,0.7765840365916322,5.501258210544727,0.0
PRV52352,0.0,3.49650756146648,0.0,9.17585244151751,0.0,5.71332017913669,3.49650756146648,0.6931471805599453,5.71332017913669,0.0
PRV52353,1.9459101490553128,3.7612001156935615,11.849404844423074,9.251578279992428,10.057681088587902,5.517835305647188,3.828641396489095,0.7259370033829363,8.050304705070648,0.125
PRV52354,0.0,4.204692619390966,0.0,9.873079890114704,0.0,5.686769890960013,3.5263605246161616,1.0986122886681098,5.686769890960013,0.0
PRV52355,0.0,4.158883083359672,0.0,10.092908846445306,0.0,5.952335893209181,3.295836866004329,1.2305398317106575,5.952335893209181,0.0
PRV52356,0.0,4.59511985013459,0.0,10.014626341770096,0.0,5.43398932367167,4.158883083359672,0.9382696385929304,5.43398932367167,0.0
PRV52357,2.19722457733622,4.584967478670572,11.141876276228,10.303303400245593,9.062536177207788,5.73180538344056,4.430816798843313,0.8176013550333513,6.848257997669017,0.0761904761904762
PRV52358,0.0,2.9444389791664403,0.0,8.552753366814787,0.0,5.665657457305271,2.8903717578961645,0.7221347174331976,5.665657457305271,0.0
PRV52359,3.7612001156935615,4.189654742026425,12.931205293247745,9.505320746909074,9.19363494340448,5.335687255556468,4.59511985013459,0.7380425004678363,8.290625560326921,0.3925233644859813
PRV52361,0.0,5.068904202220232,0.0,10.697181179695644,0.0,5.638129408593487,4.983606621708336,0.7369990630887947,5.638129408593487,0.0
PRV52362,2.302585092994046,4.983606621708336,11.410903813540878,10.47251604450966,9.213767824876442,5.499849759607669,4.897839799950911,0.7691330875378674,6.705368826736483,0.0584415584415584
PRV52365,0.0,6.606650186198215,0.0,12.21667128103994,0.0,5.615017808569978,5.945420608606575,1.0782845891624393,5.615017808569978,0.0
PRV52366,3.258096538021482,5.2574953720277815,12.329621250524813,10.90744111582406,9.11085147347544,5.65864270773499,4.948759890378168,0.9332883082427262,7.171173119297759,0.1157407407407407
PRV52367,1.6094379124341005,5.683579767338681,10.985309671896765,11.48884791319117,9.599066156080047,5.811661999245669,5.198497031265826,0.9745596399981308,6.269740143316115,0.0134680134680134
PRV52369,0.0,6.306275286948016,0.0,12.006285448557158,0.0,5.705164821638316,5.883322388488279,0.9274019572992258,5.705164821638316,0.0
PRV52371,0.0,4.290459441148391,0.0,9.762557428101925,0.0,5.489970250770876,3.9318256327243257,0.8919980393051105,5.489970250770876,0.0
PRV52372,3.332204510175204,4.584967478670572,12.498745990829317,10.087515985121769,9.203006134682756,5.516790233363217,4.343805421853684,0.9675840262617056,7.76478900181813,0.2177419354838709
PRV52373,1.3862943611198906,3.044522437723423,10.545367754151744,8.650149418664864,9.446808094292654,5.6577385361547945,3.1354942159291497,0.7156200364120039,7.5503640289146,0.1304347826086956
PRV52374,0.0,5.43372200355424,0.0,11.138682822990772,0.0,5.712632089933184,4.634728988229636,1.1741198411762548,5.712632089933184,0.0
PRV52377,0.0,3.80666248977032,0.0,9.525224101853109,0.0,5.744168010305775,3.80666248977032,0.6931471805599453,5.744168010305775,0.0
PRV52378,1.3862943611198906,2.302585092994046,9.305741456739437,6.825460036255307,8.207310953201803,4.636884161477619,2.5649493574615367,0.6931471805599453,6.902072495846639,0.25
PRV52380,0.0,1.6094379124341005,0.0,5.638354669333745,0.0,4.262679877041316,1.6094379124341005,0.6931471805599453,4.262679877041316,0.0
PRV52381,0.0,4.394449154672439,0.0,10.418135860525783,0.0,6.038467400703318,3.4657359027997265,1.275542996827188,6.038467400703318,0.0
PRV52383,0.0,4.31748811353631,0.0,9.651236971915612,0.0,5.351858133476067,3.951243718581428,0.8964881045779753,5.351858133476067,0.0
PRV52384,0.0,3.5263605246161616,0.0,8.97221007835365,0.0,5.479754694142713,3.49650756146648,0.7086513670959106,5.479754694142713,0.0
PRV52385,0.0,3.1354942159291497,0.0,8.87360810154911,0.0,5.785502097200062,2.995732273553991,0.7691330875378674,5.785502097200062,0.0
PRV52386,0.0,5.472270673671475,0.0,10.920546270529568,0.0,5.456744603142555,5.087596335232384,0.9050476402999748,5.456744603142555,0.0
PRV52387,2.6390573296152584,3.9318256327243257,11.571203807011967,9.664024052354822,9.006367649622247,5.7551091018215415,3.688879454113936,0.9614111671546248,7.567025538104946,0.2063492063492063
PRV52389,0.0,5.147494476813453,0.0,10.707527418047702,0.0,5.569660542896871,4.941642422609304,0.8020983643485001,5.569660542896871,0.0
PRV52390,0.0,3.610917912644224,0.0,8.764209507142004,0.0,5.186143569656164,3.555348061489413,0.7221347174331976,5.186143569656164,0.0
PRV52391,0.0,3.1354942159291497,0.0,9.108418382250798,0.0,6.019698553395112,2.772588722239781,0.9028677115420144,6.019698553395112,0.0
PRV52392,1.791759469228055,4.812184355372417,10.819798284210286,10.490746300336754,9.210440366976515,5.690082499715151,4.007333185232471,1.209512984701551,6.519158901465507,0.0393700787401574
PRV52393,2.833213344056216,4.330733340286331,12.08954444723597,9.874625007851026,9.31703999063524,5.560938008404446,4.143134726391533,0.903303536347344,7.682740680267848,0.1758241758241758
PRV52394,1.3862943611198906,4.7535901911063645,9.680406499268877,10.584840453213362,8.58191919497788,5.842787987343249,4.574710978503383,0.8016278235540153,6.156116792688345,0.0254237288135593
PRV52395,0.0,6.816735880594968,0.0,12.50034917666498,0.0,5.688097236460905,6.09807428216624,1.116469906068116,5.688097236460905,0.0
PRV52396,2.8903717578961645,3.1780538303479458,11.904974309480185,9.024131268455037,9.071869066958438,5.891283829816945,3.555348061489413,0.7777045685880084,8.270908947660384,0.425
PRV52397,0.0,2.19722457733622,0.0,6.918695219020472,0.0,4.846153655430632,2.19722457733622,0.6931471805599453,4.846153655430632,0.0
PRV52398,2.5649493574615367,3.610917912644224,12.144202560946876,9.19938053173984,9.659354419774283,5.619393917691276,3.737669618283368,0.775064303027832,8.324508118419804,0.25
PRV52399,0.0,6.075346031088684,0.0,11.685205103383671,0.0,5.615798693740571,5.627621113690637,0.9426549236159024,5.615798693740571,0.0
PRV52400,0.0,5.44673737166631,0.0,11.077686481493952,0.0,5.638816733846172,4.795790545596741,1.0732944806838198,5.638816733846172,0.0
PRV52401,1.6094379124341005,4.927253685157205,10.839600519357369,10.21833478806055,9.453364978883542,5.303304908059076,4.007333185232471,1.2840155119994725,6.32261617003845,0.0283687943262411
PRV52402,4.060443010546419,5.030437921392435,13.190023895035274,10.64830170765649,9.147077294424466,5.627999686475776,5.225746673713202,0.7559950842196089,7.923833321669756,0.2727272727272727
PRV52403,1.0986122886681098,5.3706380281276624,9.472781556562168,10.814986823674152,8.77971129020447,5.453282134141544,4.442651256490317,1.2729656758128876,5.67523057272776,0.0092592592592592
PRV52404,2.079441541679836,3.044522437723423,10.985309671896765,7.384610383176974,9.039501210862689,4.400603020246817,3.295836866004329,0.7121953755306397,7.716823680792615,0.2592592592592592
PRV52405,3.1354942159291497,4.219507705176107,12.037659911047468,9.907031266159493,8.94674170958933,5.705621578487439,4.276666119016055,0.8124939381925116,7.661706840481777,0.247191011235955
PRV52406,0.0,4.158883083359672,0.0,9.504575923397804,0.0,5.366050185242542,3.80666248977032,0.8886392005436451,5.366050185242542,0.0
PRV52407,0.0,3.784189633918261,0.0,9.67852985665631,0.0,5.919956055628915,2.9444389791664403,1.2205021062771466,5.919956055628915,0.0
PRV52408,0.0,3.4011973816621555,0.0,8.359603270841466,0.0,4.998841886509807,2.5649493574615367,1.2286654169163074,4.998841886509807,0.0
PRV52409,0.0,2.833213344056216,0.0,7.875119281040293,0.0,5.10821562243512,2.772588722239781,0.7259370033829363,5.10821562243512,0.0
PRV52410,0.0,4.07753744390572,0.0,10.098684201799388,0.0,6.040583064588524,3.1780538303479458,1.258954938743289,6.040583064588524,0.0
PRV52411,0.0,4.532599493153256,0.0,10.373834872713369,0.0,5.854885035424123,3.951243718581428,1.0310189975355817,5.854885035424123,0.0
PRV52412,0.0,4.158883083359672,0.0,9.920393832602487,0.0,5.780302501452216,3.713572066704308,0.9458495341156994,5.780302501452216,0.0
PRV52414,0.0,4.890349128221754,0.0,10.682835364853922,0.0,5.803033455968005,4.0943445622221,1.1747359841409104,5.803033455968005,0.0
PRV52415,0.0,3.737669618283368,0.0,8.922791623969637,0.0,5.214538011498339,2.6390573296152584,1.4240346891027376,5.214538011498339,0.0
PRV52416,0.0,3.7612001156935615,0.0,9.174816815907135,0.0,5.441386463653048,3.1354942159291497,1.067840630001356,5.441386463653048,0.0
PRV52417,0.0,3.044522437723423,0.0,8.345455428161928,0.0,5.354224998486333,2.079441541679836,1.349926716949016,5.354224998486333,0.0
PRV52418,0.0,3.58351893845611,0.0,8.952993499320474,0.0,5.402033674093374,3.218875824868201,0.8994836135577738,5.402033674093374,0.0
PRV52419,1.791759469228055,4.68213122712422,11.127277689932466,10.724830039099766,9.517898598432753,6.0543296478302695,3.555348061489413,1.4572460970921752,6.921781450715229,0.0446428571428571
PRV52420,0.0,4.955827057601261,0.0,11.26511773816131,0.0,6.318149940017862,3.871201010907891,1.3862943611198906,6.318149940017862,0.0
PRV52421,0.0,4.564348191467836,0.0,10.420821948214943,0.0,5.869742844021878,4.158883083359672,0.919460306635434,5.869742844021878,0.0
PRV52422,0.0,4.07753744390572,0.0,10.181157167204905,0.0,6.122870838475906,3.5263605246161616,1.01435194505037,6.122870838475906,0.0
PRV52423,0.0,4.007333185232471,0.0,9.348448774093812,0.0,5.364070427611083,3.4339872044851463,1.029619417181158,5.364070427611083,0.0
PRV52425,0.0,3.1780538303479458,0.0,8.18060094759445,0.0,5.051248571184369,2.19722457733622,1.3545456628053103,5.051248571184369,0.0
PRV52427,1.3862943611198906,2.833213344056216,10.308985993422082,8.832149906002899,9.210440366976515,6.061748251777856,2.5649493574615367,0.949080554697146,7.570687389372262,0.1578947368421052
PRV52431,0.0,4.158883083359672,0.0,10.079581424158675,0.0,5.9390427967045,3.610917912644224,1.01160091167848,5.9390427967045,0.0
PRV52432,0.0,4.07753744390572,0.0,9.455714972131714,0.0,5.399721791325304,3.332204510175204,1.1468143904859875,5.399721791325304,0.0
PRV52433,0.0,4.454347296253507,0.0,10.001566622695764,0.0,5.562715759866982,4.143134726391533,0.8632982017336447,5.562715759866982,0.0
PRV52434,0.0,1.0986122886681098,0.0,4.51085950651685,0.0,3.828641396489095,1.0986122886681098,0.6931471805599453,3.828641396489095,0.0
PRV52435,0.0,4.262679877041316,0.0,9.92431906211606,0.0,5.679196999183587,3.258096538021482,1.33500106673234,5.679196999183587,0.0
PRV52436,0.0,3.80666248977032,0.0,9.208438564686588,0.0,5.428547862657643,3.1354942159291497,1.0986122886681098,5.428547862657643,0.0
PRV52437,0.0,3.784189633918261,0.0,9.310276200588785,0.0,5.552869442045097,3.295836866004329,0.9760099665757772,5.552869442045097,0.0
PRV52439,0.0,4.804021044733257,0.0,10.292857153479408,0.0,5.501123271435795,4.174387269895637,1.061472741718653,5.501123271435795,0.0
PRV52440,0.0,2.5649493574615367,0.0,8.513385953073284,0.0,6.030685260261263,2.19722457733622,0.9162907318741552,6.030685260261263,0.0
PRV52441,0.0,4.553876891600541,0.0,9.923829250194045,0.0,5.385080485773903,3.9889840465642745,1.0201406732266145,5.385080485773903,0.0
PRV52443,0.0,0.6931471805599453,0.0,2.3978952727983707,0.0,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.3978952727983707,0.0
PRV52445,1.791759469228055,0.0,11.53273789613992,0.0,9.923339198238727,0.0,1.791759469228055,0.6931471805599453,9.923339198238727,1.0
PRV52446,2.3978952727983707,0.0,11.767575435251748,0.0,9.465060106725137,0.0,2.3978952727983707,0.6931471805599453,9.465060106725137,1.0
PRV52448,0.0,1.0986122886681098,0.0,5.14166355650266,0.0,4.454347296253507,1.0986122886681098,0.6931471805599453,4.454347296253507,0.0
PRV52449,1.9459101490553128,0.0,11.744045122410055,0.0,9.952325334619427,0.0,1.791759469228055,0.7884573603642702,9.952325334619427,1.0
PRV52450,0.0,5.700443573390687,0.0,11.308861240217592,0.0,5.615403475893829,5.4510384535657,0.8261396348798575,5.615403475893829,0.0
PRV52451,0.0,3.044522437723423,0.0,9.317489287493226,0.0,6.323462503334274,2.8903717578961645,0.7777045685880084,6.323462503334274,0.0
PRV52452,1.0986122886681098,5.60947179518496,9.90353755128617,11.122117415455683,9.210440366976515,5.520313200663233,4.919980925828125,1.1035022739623015,5.771099977559894,0.0072992700729927
PRV52453,0.0,0.6931471805599453,0.0,3.044522437723423,0.0,3.044522437723423,0.6931471805599453,0.6931471805599453,3.044522437723423,0.0
PRV52454,0.0,2.772588722239781,0.0,7.280008252884188,0.0,4.581560320348958,2.70805020110221,0.7282385003712154,4.581560320348958,0.0
PRV52455,0.0,4.343805421853684,0.0,10.094149233605084,0.0,5.766510146669415,3.828641396489095,0.9891280558264212,5.766510146669415,0.0
PRV52456,0.0,2.079441541679836,0.0,7.223295679562314,0.0,5.281752349673342,2.079441541679836,0.6931471805599453,5.281752349673342,0.0
PRV52457,2.302585092994046,0.0,11.669937760751914,0.0,9.472781556562168,0.0,2.302585092994046,0.6931471805599453,9.472781556562168,1.0
PRV52458,0.6931471805599453,0.0,10.203629181337648,0.0,10.203629181337648,0.0,0.6931471805599453,0.6931471805599453,10.203629181337648,1.0
PRV52459,3.9318256327243257,0.0,13.134096276953306,0.0,9.22217012372976,0.0,3.912023005428146,0.7032995520239632,9.22217012372976,1.0
PRV52460,2.6390573296152584,0.0,11.407576060361786,0.0,8.842760025864216,0.0,2.302585092994046,0.8938178760220964,8.842760025864216,1.0
PRV52461,2.079441541679836,0.0,10.778977123006351,0.0,8.833191963535402,0.0,2.079441541679836,0.6931471805599453,8.833191963535402,1.0
PRV52462,1.0986122886681098,0.0,9.680406499268877,0.0,8.987321812850125,0.0,1.0986122886681098,0.6931471805599453,8.987321812850125,1.0
PRV52463,0.6931471805599453,0.0,8.517393171418904,0.0,8.517393171418904,0.0,0.6931471805599453,0.6931471805599453,8.517393171418904,1.0
PRV52464,1.0986122886681098,0.0,9.39274525863144,0.0,8.699681400989514,0.0,1.0986122886681098,0.6931471805599453,8.699681400989514,1.0
PRV52466,2.6390573296152584,0.0,11.842236406331557,0.0,9.27737337545794,0.0,2.4849066497880004,0.7801585575495752,9.27737337545794,1.0
PRV52467,2.19722457733622,4.564348191467836,12.037659911047468,9.592946185938263,9.958259788383108,5.045460395776499,4.499809670330265,0.7688590022956416,7.486673174642224,0.0776699029126213
PRV52468,1.3862943611198906,2.9444389791664403,10.275085591132717,8.146419323098003,9.17654226322596,5.260961580004268,3.091042453358316,0.6931471805599453,7.343580224558608,0.1428571428571428
PRV52469,1.9459101490553128,5.187385805840755,10.896757843893464,10.828163033944676,9.105090961257083,5.649883778510612,5.017279836814924,0.8005056988804446,6.343001313190591,0.0326086956521739
PRV52470,0.0,1.3862943611198906,0.0,5.602118820879701,0.0,4.51085950651685,1.3862943611198906,0.6931471805599453,4.51085950651685,0.0
PRV52471,0.0,2.19722457733622,0.0,7.403061091090091,0.0,5.327876168789581,2.19722457733622,0.6931471805599453,5.327876168789581,0.0
PRV52472,2.9444389791664403,3.784189633918261,12.138869243416009,9.72978871303306,9.248588389992674,5.9710838457824575,4.060443010546419,0.7276333566311146,8.114368855692419,0.2950819672131147
PRV52473,0.0,1.6094379124341005,0.0,8.261268150577648,0.0,6.875748482847051,1.6094379124341005,0.6931471805599453,6.875748482847051,0.0
PRV52474,3.1354942159291497,2.772588722239781,12.319405795112926,8.470311205516108,9.228457086941868,5.765191102784844,3.58351893845611,0.7213180575266417,8.729716219781151,0.5945945945945946
PRV52476,1.9459101490553128,3.044522437723423,11.338583982516496,8.101980731853192,9.546884034617923,5.111987788356544,3.295836866004329,0.6931471805599453,8.11930698306236,0.2307692307692307
PRV52478,1.791759469228055,3.9318256327243257,9.952325334619427,9.278092474027002,8.343077871169383,5.3706380281276624,3.970291913552122,0.7215851158804788,6.358472287004604,0.0909090909090909
PRV52480,1.791759469228055,3.258096538021482,10.59665973278358,8.37816098272068,8.987321812850125,5.1647859739235145,3.4011973816621555,0.7102416139192453,7.299346814824429,0.1666666666666666
PRV52482,0.0,0.6931471805599453,0.0,3.713572066704308,0.0,3.713572066704308,0.6931471805599453,0.6931471805599453,3.713572066704308,0.0
PRV52483,0.0,5.41164605185504,0.0,10.86113133789376,0.0,5.45821065475518,4.127134385045092,1.538100373987895,5.45821065475518,0.0
PRV52484,0.0,2.6390573296152584,0.0,7.359467638255621,0.0,4.802127702419475,2.3978952727983707,0.832909122935104,4.802127702419475,0.0
PRV52485,0.0,1.791759469228055,0.0,7.365812837209472,0.0,5.75890177387728,1.6094379124341005,0.8109302162163288,5.75890177387728,0.0
PRV52486,0.0,4.248495242049359,0.0,10.005186372360962,0.0,5.774146386513949,4.07753744390572,0.783744075912172,5.774146386513949,0.0
PRV52487,0.0,5.181783550292085,0.0,10.840188570181905,0.0,5.6674817878586135,4.852030263919617,0.8728406149476304,5.6674817878586135,0.0
PRV52488,0.0,5.214935757608986,0.0,10.707974835338897,0.0,5.5025510067304895,4.875197323201151,0.8786687400845709,5.5025510067304895,0.0
PRV52490,0.0,2.8903717578961645,0.0,8.515391569469609,0.0,5.6853788682737285,2.833213344056216,0.723918839226699,5.6853788682737285,0.0
PRV52491,0.0,4.158883083359672,0.0,9.716012740501371,0.0,5.576610260195194,4.060443010546419,0.7444404749474959,5.576610260195194,0.0
PRV52492,0.0,3.555348061489413,0.0,8.963288275610298,0.0,5.441143662700076,3.5263605246161616,0.7081850579244859,5.441143662700076,0.0
PRV52493,0.0,2.833213344056216,0.0,8.286773231131251,0.0,5.517954778532959,2.833213344056216,0.6931471805599453,5.517954778532959,0.0
PRV52494,0.0,0.6931471805599453,0.0,3.044522437723423,0.0,3.044522437723423,0.6931471805599453,0.6931471805599453,3.044522437723423,0.0
PRV52495,2.5649493574615367,1.3862943611198906,11.48247656671073,7.496097345175956,8.997683311386108,6.398594934535208,2.70805020110221,0.7282385003712154,8.792954492972324,0.8
PRV52497,1.6094379124341005,3.295836866004329,10.915106645867503,8.352554369474591,9.528866827722943,5.100335361009813,3.4339872044851463,0.6931471805599453,7.588661173119728,0.1333333333333333
PRV52499,2.19722457733622,5.010635294096256,11.652696102959752,10.81317654077572,9.573315428463395,5.812205410409125,4.787491742782046,0.8412773726056206,6.956405912641177,0.0509554140127388
PRV52500,2.079441541679836,4.787491742782046,10.915106645867503,10.35172475248816,8.969305579788081,5.576362819438318,4.718498871295094,0.758529939822797,6.530877627725885,0.0555555555555555
PRV52501,0.0,2.995732273553991,0.0,8.484876589939695,0.0,5.544148955239463,2.833213344056216,0.7827593392496325,5.544148955239463,0.0
PRV52502,3.295836866004329,4.543294782270004,12.354798638312204,10.269206476121775,9.096809820141656,5.739792912179234,4.477336814478207,0.8619680501349973,7.693224987478598,0.2184873949579832
PRV52503,1.791759469228055,4.30406509320417,10.691967639914864,10.268165387743457,9.082620630373812,5.980202740207573,4.158883083359672,0.8056251639866355,6.839833262496678,0.0641025641025641
PRV52504,2.70805020110221,3.295836866004329,11.628047184686986,7.591357046698551,8.98910571185505,4.345801430500399,3.555348061489413,0.7777045685880084,7.957002238104917,0.35
PRV52506,0.0,2.6390573296152584,0.0,7.692113339595466,0.0,5.132625989340807,2.5649493574615367,0.7339691750802004,5.132625989340807,0.0
PRV52507,0.0,3.4011973816621555,0.0,8.888894669371593,0.0,5.525452939131784,3.218875824868201,0.7922380832041762,5.525452939131784,0.0
PRV52508,1.0986122886681098,3.58351893845611,10.043292972227004,8.941283763647567,9.35018926709258,5.390375510965984,3.610917912644224,0.706940502692281,6.720350554483483,0.054054054054054
PRV52509,1.9459101490553128,4.060443010546419,11.472113887062386,9.789814808047552,9.680406499268877,5.749895709002209,3.295836866004329,1.2305398317106575,7.500055551737135,0.0952380952380952
PRV52510,0.0,3.295836866004329,0.0,8.352554369474591,0.0,5.100335361009813,3.1354942159291497,0.7801585575495752,5.100335361009813,0.0
PRV52511,4.330733340286331,5.147494476813453,13.422765703305442,10.716216150693835,9.1053871807579,5.578316491828737,5.2832037287379885,0.8131952228471809,7.982405243889619,0.3048780487804878
PRV52512,0.0,3.4657359027997265,0.0,8.714567550836485,0.0,5.285493556365924,2.995732273553991,0.9675840262617056,5.285493556365924,0.0
PRV52513,0.0,3.044522437723423,0.0,8.261268150577648,0.0,5.270432163058501,2.9444389791664403,0.7472144018302211,5.270432163058501,0.0
PRV52514,0.0,2.772588722239781,0.0,8.79497643168877,0.0,6.089044875446846,2.6390573296152584,0.7672551527136671,6.089044875446846,0.0
PRV52515,0.0,2.8903717578961645,0.0,7.804251383528112,0.0,4.9775447724731405,2.8903717578961645,0.6931471805599453,4.9775447724731405,0.0
PRV52517,0.0,3.49650756146648,0.0,9.2975267336551,0.0,5.834627971824045,3.295836866004329,0.8023464725249373,5.834627971824045,0.0
PRV52518,0.6931471805599453,3.9318256327243257,10.950824090522444,9.638284261844774,10.950824090522444,5.729450221404779,3.9318256327243257,0.7030975114131134,7.258011628530164,0.0196078431372549
PRV52519,1.9459101490553128,4.553876891600541,11.49273296168228,10.575947214398957,9.701024511040307,6.035023219040172,4.290459441148391,0.8708283577973978,7.224607728733698,0.06
PRV52520,0.0,4.804021044733257,0.0,10.594407254105722,0.0,5.801618887341904,3.951243718581428,1.2156688440891272,5.801618887341904,0.0
PRV52521,0.0,4.736198448394496,0.0,10.12667110305036,0.0,5.403753100615825,4.48863636973214,0.8259680935808693,5.403753100615825,0.0
PRV52523,0.0,1.3862943611198906,0.0,6.175867270105761,0.0,5.081404364984463,1.3862943611198906,0.6931471805599453,5.081404364984463,0.0
PRV52525,0.0,1.0986122886681098,0.0,5.017279836814924,0.0,4.330733340286331,1.0986122886681098,0.6931471805599453,4.330733340286331,0.0
PRV52526,0.0,0.6931471805599453,0.0,4.51085950651685,0.0,4.51085950651685,0.6931471805599453,0.6931471805599453,4.51085950651685,0.0
PRV52527,0.0,5.081404364984463,0.0,10.794070656866475,0.0,5.722154340338864,4.30406509320417,1.1605790124173094,5.722154340338864,0.0
PRV52528,0.0,3.295836866004329,0.0,8.773539383558166,0.0,5.519304748845781,2.833213344056216,0.965080896043587,5.519304748845781,0.0
PRV52529,0.0,2.5649493574615367,0.0,7.659642954564682,0.0,5.179909135497735,2.19722457733622,0.9162907318741552,5.179909135497735,0.0
PRV52530,0.6931471805599453,2.302585092994046,8.006700845440367,7.701200180857446,8.006700845440367,5.507587345596375,2.302585092994046,0.7472144018302211,6.257667587882639,0.1
PRV52531,0.0,1.791759469228055,0.0,7.996653875462607,0.0,6.38856140554563,1.791759469228055,0.6931471805599453,6.38856140554563,0.0
PRV52532,0.0,2.833213344056216,0.0,7.844240718141811,0.0,5.0775148229358,2.772588722239781,0.7259370033829363,5.0775148229358,0.0
PRV52533,0.0,3.784189633918261,0.0,8.906664409770052,0.0,5.151138451423985,3.332204510175204,0.95265837604503,5.151138451423985,0.0
PRV52535,0.0,2.9444389791664403,0.0,8.881975184248867,0.0,5.993961427306569,2.5649493574615367,0.9162907318741552,5.993961427306569,0.0
PRV52536,0.6931471805599453,0.0,9.546884034617923,0.0,9.546884034617923,0.0,0.6931471805599453,0.6931471805599453,9.546884034617923,1.0
PRV52537,0.6931471805599453,0.0,10.950824090522444,0.0,10.950824090522444,0.0,0.6931471805599453,0.6931471805599453,10.950824090522444,1.0
PRV52539,0.0,2.70805020110221,0.0,8.400884069015854,0.0,5.764743174445888,2.5649493574615367,0.7731898882334818,5.764743174445888,0.0
PRV52540,0.0,2.079441541679836,0.0,8.12296471523406,0.0,6.178832871330254,1.6094379124341005,1.01160091167848,6.178832871330254,0.0
PRV52541,1.791759469228055,0.0,10.62135173563291,0.0,9.012011377036412,0.0,1.791759469228055,0.6931471805599453,9.012011377036412,1.0
PRV52542,0.0,4.143134726391533,0.0,9.675394271496003,0.0,5.552083982889316,3.80666248977032,0.879249460193806,5.552083982889316,0.0
PRV52543,0.0,5.147494476813453,0.0,10.769558098246614,0.0,5.63146327506381,4.499809670330265,1.072045261283388,5.63146327506381,0.0
PRV52544,1.9459101490553128,0.0,10.434145214930489,0.0,8.642532789389376,0.0,1.9459101490553128,0.6931471805599453,8.642532789389376,1.0
PRV52545,0.0,2.6390573296152584,0.0,7.2868764117507,0.0,4.730107059001093,2.6390573296152584,0.6931471805599453,4.730107059001093,0.0
PRV52547,0.0,1.0986122886681098,0.0,8.013343181386672,0.0,7.32052696227274,1.0986122886681098,0.6931471805599453,7.32052696227274,0.0
PRV52548,1.791759469228055,2.3978952727983707,10.518700218288163,7.467942332285852,8.909370405197466,5.170483995038151,2.772588722239781,0.6931471805599453,7.857222855550849,0.3333333333333333
PRV52549,1.9459101490553128,5.017279836814924,10.5713425658087,10.970970306007317,8.77971129020447,5.962893590119946,4.007333185232471,1.3581234841531944,6.435862687282475,0.0384615384615384
PRV52551,0.0,1.791759469228055,0.0,6.825460036255307,0.0,5.220355825078324,1.791759469228055,0.6931471805599453,5.220355825078324,0.0
PRV52552,2.4849066497880004,3.80666248977032,11.580593459194764,9.462731997649378,9.182791639100047,5.681877639268151,4.007333185232471,0.7023638356648694,7.687288641137793,0.2
PRV52553,1.6094379124341005,1.6094379124341005,11.002116507732016,7.749753406274437,9.61587214452889,6.364750756851911,2.19722457733622,0.6931471805599453,8.960724500330858,0.5
PRV52554,0.0,2.6390573296152584,0.0,7.58629630715272,0.0,5.02741677105826,2.6390573296152584,0.6931471805599453,5.02741677105826,0.0
PRV52555,0.0,2.079441541679836,0.0,8.188966863648876,0.0,6.244721531848226,2.079441541679836,0.6931471805599453,6.244721531848226,0.0
PRV52556,3.8501476017100575,4.248495242049359,13.010316110729669,9.784760321267326,9.181775380089322,5.554475119437511,4.61512051684126,0.7654678421395714,8.304591702864121,0.4
PRV52557,0.0,2.4849066497880004,0.0,6.878326468291325,0.0,4.490677186766993,2.302585092994046,0.7985076962177716,4.490677186766993,0.0
PRV52558,0.0,6.20455776256869,0.0,11.855812795093666,0.0,5.65677008154168,6.089044875446846,0.7527017113165358,5.65677008154168,0.0
PRV52559,0.0,5.886104031450156,0.0,11.415764573655355,0.0,5.536379717751116,5.337538079701318,1.005875284937814,5.536379717751116,0.0
PRV52560,0.0,6.222576268071369,0.0,11.887594539114565,0.0,5.670449760955854,5.1647859739235145,1.358615973697746,5.670449760955854,0.0
PRV52561,0.0,5.638354669333745,0.0,11.766799946849089,0.0,6.134172456417214,5.568344503761097,0.7288988715237881,6.134172456417214,0.0
