Provider,TotalClaims,AnomalousClaims,MeanReconstructionError,MedianReconstructionError,P95ReconstructionError,MaxReconstructionError,AverageRiskScore,P95RiskScore,MaximumRiskScore,PotentialFraud,AnomalyRate,AnomalyRateRank,P95ErrorRank,MeanErrorRank,MaxErrorRank,VolumeRank,ProviderRiskScore,RiskLevel,InvestigationRank
PRV54718,29,1,0.08703379880042628,0.0759587358087593,0.21131413341364183,0.2595317117269201,5.235517241379311,12.713999999999999,15.62,Yes,3.4482758620689653,0.9233826247689464,0.9489833641404806,0.9506469500924214,0.6408502772643253,0.48391866913123843,89.02,Critical,259
PRV53877,19,1,0.06427779340742017,0.0210333312690077,0.24893605895304402,0.3336311378572344,3.865789473684211,14.975999999999988,20.07,No,5.263157894736842,0.955637707948244,0.977449168207024,0.8547134935304991,0.7508317929759705,0.38068391866913126,88.99,Critical,260
PRV55537,15,1,0.06511790436455644,0.0401225972620647,0.21962969312746097,0.4163308075004979,3.916,13.212999999999983,25.05,No,6.666666666666667,0.9686691312384473,0.9576709796672828,0.8622920517560074,0.8088724584103512,0.3287430683918669,88.97,Critical,261
PRV55093,19,1,0.06062335207002746,0.0167863437922754,0.21379788633475086,0.585191473052098,3.646315789473684,12.862999999999948,35.21,No,5.263157894736842,0.955637707948244,0.9515711645101663,0.823290203327172,0.9280961182994455,0.38068391866913126,88.94,Critical,262
PRV53989,27,2,0.05768297662152557,0.0208110138127287,0.24025187604485926,0.4986863271423019,3.4692592592592595,14.456999999999995,30.01,No,7.4074074074074066,0.9738447319778188,0.9715341959334566,0.7848428835489833,0.8621072088724584,0.466543438077634,88.91,Critical,263
PRV53396,99,3,0.06398594565437257,0.0431374363832965,0.1981916727461639,0.4693588882032091,3.849292929292929,11.925999999999986,28.24,No,3.0303030303030303,0.9084103512014787,0.9292051756007393,0.8519408502772643,0.8408502772643254,0.772365988909427,88.91,Critical,264
PRV51146,352,9,0.06652915617052634,0.0479270755402016,0.1763915270476739,0.6558868256602735,4.0015624999999995,10.6105,39.47,Yes,2.556818181818182,0.8846580406654344,0.8765249537892791,0.8704251386321626,0.9663585951940851,0.9385397412199631,88.87,Critical,265
PRV54367,636,11,0.06684705457392912,0.050373044079220455,0.18384055281539932,0.7152466883465722,4.021100628930817,11.0575,43.04,Yes,1.729559748427673,0.8269870609981516,0.8963031423290203,0.8719038817005546,0.978558225508318,0.9731977818853974,88.84,Critical,266
PRV52157,227,8,0.05902425830302725,0.0368950145321169,0.18625397076105588,0.6359649112543379,3.5501762114537443,11.20399999999999,38.27,No,3.524229074889868,0.9253234750462107,0.9020332717190388,0.8040665434380776,0.9593345656192237,0.8991682070240296,88.78,Critical,267
PRV56507,42,2,0.06859742045633031,0.03852547445696515,0.1793028265571724,0.5963171395158046,4.127142857142857,10.787999999999988,35.88,No,4.761904761904762,0.9494454713493531,0.8855822550831793,0.8828096118299446,0.9382624768946396,0.573290203327172,88.73,Critical,268
PRV56134,62,2,0.08988951187182297,0.07096638692660476,0.1723301987454241,0.4960263721689963,5.407258064516129,10.367999999999997,29.85,Yes,3.225806451612903,0.9157116451016636,0.8624768946395563,0.9584103512014788,0.8606284658040665,0.6706099815157116,88.73,Critical,269
PRV51479,228,6,0.059474269691717575,0.0358043668869389,0.18951762707171296,0.6612914773691236,3.577105263157895,11.399499999999964,39.79,No,2.631578947368421,0.8904805914972274,0.91090573012939,0.8116451016635859,0.9674676524953789,0.8999075785582256,88.71,Critical,270
PRV56256,55,3,0.05752040732388826,0.0404618662756534,0.23157150458470258,0.4375437242180793,3.4592727272727273,13.93199999999999,26.33,No,5.454545454545454,0.9570240295748613,0.9645101663585952,0.7828096118299446,0.8208872458410351,0.6399260628465804,88.7,Critical,271
PRV53462,11,1,0.06668118147472947,0.0372046934016001,0.2258422328043794,0.3246406801407994,4.010909090909091,13.585,19.53,No,9.090909090909092,0.9808687615526802,0.9608133086876155,0.8709796672828096,0.7432532347504621,0.27310536044362294,88.62,Critical,272
PRV52135,263,6,0.0704518911859146,0.0542711601232134,0.17451774568666892,0.6060325467911152,4.237984790874524,10.501999999999997,36.47,Yes,2.2813688212927756,0.8700554528650647,0.8700554528650647,0.8940850277264325,0.9449168207024029,0.9177449168207024,88.59,Critical,273
PRV57263,52,2,0.06036445327264631,0.03581927759950345,0.24147345856709856,0.3198893505430714,3.6309615384615386,14.530499999999998,19.25,No,3.8461538461538463,0.933271719038817,0.9724584103512015,0.8201478743068392,0.7388170055452865,0.6256007393715342,88.58,Critical,274
PRV55374,33,1,0.08924486154290519,0.0739595526380562,0.1992201805920122,0.2705491892640506,5.369393939393939,11.985999999999997,16.28,Yes,3.0303030303030303,0.9084103512014787,0.9308687615526802,0.956746765249538,0.666913123844732,0.5170055452865064,88.58,Critical,275
PRV57734,19,1,0.06568897146583698,0.0412296606464115,0.2441376712397904,0.2845077540698664,3.9510526315789476,14.689999999999994,17.12,No,5.263157894736842,0.955637707948244,0.9739371534195933,0.866543438077634,0.6942698706099815,0.38068391866913126,88.58,Critical,276
PRV51040,86,3,0.06315402956147785,0.0338636978235622,0.18247734940352503,0.6101729937460963,3.7984883720930234,10.975,36.72,No,3.488372093023256,0.9244916820702404,0.8929759704251387,0.8454713493530499,0.9473197781885397,0.7460258780036969,88.55,Critical,277
PRV57425,124,3,0.06476206460421005,0.044866074218260554,0.2222740037879542,0.2940560404932538,3.895483870967742,13.375999999999982,17.69,Yes,2.4193548387096775,0.8784658040665434,0.9584103512014788,0.8597042513863217,0.7072088724584104,0.8142329020332717,88.54,Critical,278
PRV55096,27,2,0.05938699708223113,0.0268762808196034,0.2494330604910398,0.3171279624677801,3.5714814814814817,15.007999999999996,19.08,No,7.4074074074074066,0.9738447319778188,0.977634011090573,0.8105360443622921,0.7356746765249538,0.466543438077634,88.54,Critical,279
PRV54429,65,3,0.06411561598846321,0.0380975409168221,0.1941710670877553,0.3845633068775354,3.8566153846153846,11.68,23.14,No,4.615384615384616,0.9476894639556377,0.9208872458410351,0.8537892791127542,0.7918669131238447,0.6831792975970425,88.47,Critical,280
PRV51379,22,1,0.06505339592483544,0.0386963927355336,0.2144235182952334,0.3647814292021847,3.9127272727272726,12.898999999999997,21.95,No,4.545454545454546,0.9463031423290204,0.9524953789279113,0.8617375231053604,0.7765249537892791,0.41534195933456564,88.41,Critical,281
PRV57704,7,1,0.06744990167488912,0.0177182511129686,0.2354177671624632,0.2882600752636499,4.055714285714286,14.162999999999993,17.34,No,14.285714285714285,0.9908502772643253,0.9678373382624769,0.8763401109057302,0.6988909426987061,0.19695009242144176,88.41,Critical,282
PRV57345,88,3,0.06384616367131911,0.03654887445638785,0.19653938876231106,0.3755963237199884,3.8401136363636366,11.826999999999982,22.6,Yes,3.4090909090909087,0.9222735674676525,0.9269870609981515,0.8500924214417744,0.7859519408502773,0.7513863216266173,88.39,Critical,283
PRV51390,275,5,0.06331703032629961,0.0489371267672614,0.18601829704274886,0.7683956410187869,3.8085818181818176,11.195000000000006,46.24,Yes,1.8181818181818181,0.8346580406654344,0.9016635859519408,0.8465804066543438,0.9835489833641404,0.92181146025878,88.37,Critical,284
PRV57341,177,5,0.06738922825933914,0.0481640853962268,0.17059215597431376,0.7205915076305129,4.053502824858757,10.261999999999995,43.36,Yes,2.824858757062147,0.8970425138632163,0.856007393715342,0.8761552680221811,0.9791127541589649,0.8681146025878004,88.22,Critical,285
PRV52484,13,1,0.08274552853034546,0.0728306304974816,0.19907562821904623,0.2593525683107793,4.976923076923077,11.975999999999992,15.6,No,7.6923076923076925,0.9756007393715342,0.9304990757855822,0.9419593345656192,0.6404805914972274,0.3012014787430684,88.19,Critical,286
PRV57481,62,1,0.08049533030015026,0.05945879999410635,0.21818083391092238,0.2845438564217734,4.842096774193548,13.126499999999997,17.12,Yes,1.6129032258064515,0.8137707948243993,0.9563770794824399,0.9345656192236599,0.6946395563770795,0.6706099815157116,88.19,Critical,287
PRV57174,54,2,0.05817988379501674,0.03487269406073275,0.215058014804161,0.4779975350527625,3.4994444444444444,12.94149999999998,28.76,No,3.7037037037037033,0.9297597042513863,0.9526802218114603,0.7927911275415896,0.8476894639556377,0.6353974121996303,88.18,Critical,288
PRV56374,25,1,0.08245776588773801,0.0534160928114869,0.16927056295667892,0.6464326173972239,4.96,10.185999999999996,38.9,No,4.0,0.9370609981515712,0.8510166358595194,0.9408502772643254,0.9632162661737523,0.4477818853974122,88.17,Critical,289
PRV52622,7,1,0.06938468920587625,0.0222193132778105,0.228159211862568,0.2724959523091712,4.174285714285714,13.729999999999993,16.4,No,14.285714285714285,0.9908502772643253,0.9619223659889095,0.8870609981515711,0.6706099815157116,0.19695009242144176,88.16,Critical,290
PRV52155,62,2,0.06580546047175495,0.046723697073860745,0.1937370076620711,0.3837688766168788,3.9587096774193546,11.658999999999999,23.09,No,3.225806451612903,0.9157116451016636,0.9207024029574862,0.8672828096118299,0.7914972273567468,0.6706099815157116,88.09,Critical,291
PRV56179,8,1,0.07824634937478303,0.060476762854444754,0.20621454160873415,0.2620618433066714,4.7075,12.409999999999995,15.77,No,12.5,0.9880776340110906,0.9397412199630314,0.9260628465804066,0.6484288354898337,0.21829944547134936,88.08,Critical,292
PRV52853,29,2,0.05767672716352029,0.0291930144072242,0.21805621372097456,0.4683680751686395,3.468965517241379,13.121999999999986,28.18,No,6.896551724137931,0.9704251386321626,0.9560073937153419,0.7846580406654344,0.8399260628465804,0.48391866913123843,88.08,Critical,293
PRV53413,30,1,0.05979158088167967,0.03149067835251125,0.24702350209357524,0.3665467485994425,3.5963333333333334,14.865499999999995,22.06,No,3.3333333333333335,0.9200554528650647,0.9761552680221811,0.8144177449168207,0.778003696857671,0.4920517560073937,88.05,Critical,294
PRV52861,14,1,0.06460778527503033,0.03350322519424845,0.25031226123372624,0.2605647383566007,3.8864285714285716,15.0625,15.68,No,7.142857142857142,0.971996303142329,0.97818853974122,0.8584103512014788,0.6436229205175601,0.31395563770794827,88.03,Critical,295
PRV52956,18,1,0.06428422683887423,0.040892002242769995,0.23224289021017608,0.2890293062136916,3.8661111111111115,13.972999999999994,17.39,No,5.555555555555555,0.9588724584103512,0.9652495378927911,0.8548983364140481,0.700739371534196,0.36857670979667284,88.01,Critical,296
PRV51013,46,2,0.06121043006831929,0.0262315451981534,0.1949927818113234,0.4746623266102725,3.6815217391304347,11.73,28.56,No,4.3478260869565215,0.9427911275415897,0.9240295748613678,0.8290203327171903,0.8449168207024029,0.5973197781885398,87.98,Critical,297
PRV54963,67,3,0.06318203206369175,0.0331810080120595,0.18430696318855957,0.4924139240052912,3.8008955223880596,11.085999999999991,29.63,No,4.477611940298507,0.9451016635859519,0.8972273567467652,0.8456561922365989,0.8576709796672828,0.6912199630314233,87.97,Critical,298
PRV55343,90,3,0.057111040326339374,0.0326140520361154,0.22231310391799286,0.403694590576052,3.4348888888888887,13.37649999999999,24.29,No,3.3333333333333335,0.9200554528650647,0.9585951940850277,0.776894639556377,0.8018484288354898,0.755822550831793,87.96,Critical,299
PRV56121,16,1,0.08752294408148427,0.07609694424387375,0.18647430872416546,0.2902327808714415,5.265000000000001,11.22,17.46,No,6.25,0.9646025878003697,0.9029574861367837,0.9523105360443623,0.7018484288354898,0.34362292051756005,87.95,Critical,300
PRV52326,14,1,0.07297158700245997,0.05767297129932655,0.19459379990137599,0.3032694941246434,4.3878571428571425,11.710999999999997,18.25,No,7.142857142857142,0.971996303142329,0.922920517560074,0.9083179297597043,0.7210720887245841,0.31395563770794827,87.85,Critical,301
PRV56379,53,2,0.060282256772487386,0.034664785641622,0.21093767347030762,0.3526205162999571,3.6256603773584906,12.693999999999994,21.22,No,3.7735849056603774,0.9317005545286506,0.9476894639556377,0.8197781885397413,0.7650646950092421,0.6304990757855823,87.84,Critical,302
PRV52407,43,2,0.06457847017494932,0.02886336123815,0.19915204862619396,0.3099025208431006,3.8846511627906977,11.981999999999998,18.65,No,4.651162790697675,0.9479667282809612,0.9306839186691312,0.8580406654343807,0.7284658040665435,0.5790203327171903,87.82,Critical,303
PRV52283,66,2,0.07607089557650741,0.05961989323522485,0.17566463171312757,0.4478122600780752,4.576212121212121,10.567499999999999,26.95,Yes,3.0303030303030303,0.9084103512014787,0.8739371534195933,0.9195933456561922,0.8271719038817006,0.6872458410351201,87.82,Critical,304
PRV56400,9,1,0.07033901199816307,0.043043330252612,0.21885853861339002,0.2576539786306892,4.231111111111111,13.167999999999997,15.5,Yes,11.11111111111111,0.9854898336414049,0.956746765249538,0.8927911275415896,0.632902033271719,0.2378003696857671,87.82,Critical,305
PRV55194,421,8,0.06274954262446555,0.0452712620427828,0.1779342389629289,0.7401265717935956,3.7742755344418053,10.71,44.54,Yes,1.9002375296912115,0.8419593345656192,0.8815157116451017,0.8421441774491683,0.9809611829944547,0.9499075785582255,87.71,Critical,306
PRV51579,72,3,0.06287774183372133,0.042132784032681794,0.18713742627110452,0.4143945103693148,3.7818055555555556,11.258500000000002,24.93,No,4.166666666666666,0.9402033271719039,0.9048059149722736,0.8428835489833642,0.8079482439926062,0.7073937153419594,87.68,Critical,307
PRV55013,83,3,0.056329352871395406,0.0199577354642786,0.19304847451773147,0.6216790781866472,3.3872289156626505,11.614999999999993,37.41,No,3.614457831325301,0.9279112754158965,0.9182994454713493,0.7652495378927912,0.9537892791127541,0.738539741219963,87.65,Critical,308
PRV55547,27,1,0.08767196347115161,0.068043177819864,0.16876952030227593,0.533608476803141,5.273703703703704,10.152000000000001,32.11,No,3.7037037037037033,0.9297597042513863,0.8482439926062847,0.9536044362292052,0.8920517560073937,0.466543438077634,87.62,Critical,309
PRV53070,20,1,0.07224695708778686,0.052614054100652854,0.19256892714734505,0.3110791723181855,4.346500000000001,11.585500000000007,18.72,No,5.0,0.9527726432532347,0.9175600739371534,0.9033271719038817,0.7297597042513864,0.3923290203327172,87.6,Critical,310
PRV51074,39,2,0.06149083053268651,0.0424683336613461,0.19819997091191993,0.3678786800177006,3.698205128205128,11.926000000000016,22.14,No,5.128205128205128,0.9546210720887246,0.9293900184842884,0.8306839186691313,0.7785582255083179,0.555268022181146,87.6,Critical,311
PRV51286,70,2,0.06717033071446861,0.0437564208530232,0.1838894805549654,0.464877510844029,4.041142857142857,11.062499999999998,27.97,No,2.857142857142857,0.8991682070240296,0.8964879852125693,0.8744916820702403,0.8377079482439926,0.7006469500924214,87.59,Critical,312
PRV55905,95,1,0.07561707942822092,0.0512874289454695,0.186609708376842,0.8764118437862706,4.548105263157895,11.224,52.74,Yes,1.0526315789473684,0.7383548983364141,0.9033271719038817,0.9179297597042514,0.9909426987060999,0.7657116451016636,87.59,Critical,313
PRV51242,111,3,0.05824415696084519,0.0362810693892724,0.19428027538052314,0.5471457607972604,3.5029729729729726,11.69,32.92,Yes,2.7027027027027026,0.893807763401109,0.9214417744916821,0.7942698706099816,0.9001848428835489,0.7920517560073937,87.55,Critical,314
PRV52123,256,4,0.0702398094995546,0.055232732642743004,0.17785162396375798,0.587525928840862,4.2252734375,10.700000000000001,35.35,Yes,1.5625,0.8072088724584103,0.8809611829944547,0.8922365988909426,0.9299445471349354,0.9130314232902034,87.55,Critical,315
PRV53849,21,1,0.06631297406029486,0.0287415975419264,0.1886156928491868,0.4774755954993681,3.988571428571429,11.35,28.73,No,4.761904761904762,0.9494454713493531,0.9085027726432532,0.8689463955637708,0.8471349353049907,0.4042513863216266,87.55,Critical,316
PRV51083,90,3,0.05738504354524216,0.0307977174446704,0.2042034513022814,0.4615296128095658,3.451666666666666,12.289499999999999,27.77,No,3.3333333333333335,0.9200554528650647,0.9373382624768947,0.7809611829944547,0.8345656192236599,0.755822550831793,87.54,Critical,317
PRV54998,207,6,0.05937611419242303,0.0373107712360469,0.18206883947253666,0.5669386890543845,3.571207729468599,10.954,34.11,Yes,2.898550724637681,0.9019408502772643,0.8913123844731978,0.8103512014787431,0.9151571164510166,0.8881700554528651,87.54,Critical,318
PRV56163,7,1,0.06726293489469495,0.0326962094157769,0.21222538286678738,0.2786679073452981,4.047142857142857,12.77099999999999,16.77,No,14.285714285714285,0.9908502772643253,0.9502772643253234,0.8752310536044362,0.6844731977818854,0.19695009242144176,87.54,Critical,319
PRV56529,34,2,0.05882815014378424,0.02808493057092425,0.2086107222391681,0.3654570270994663,3.537941176470588,12.550999999999984,21.99,No,5.88235294117647,0.961645101663586,0.9451016635859519,0.8022181146025879,0.776894639556377,0.5240295748613678,87.48,Critical,320
PRV56470,37,2,0.05699219478481715,0.0295070046685568,0.24489058394287597,0.3086611472918034,3.427567567567568,14.733999999999984,18.57,No,5.405405405405405,0.9566543438077634,0.9746765249537893,0.7750462107208872,0.7268022181146025,0.5420517560073937,87.47,Critical,321
PRV55171,247,8,0.06113988211751122,0.0438353240495635,0.17296288842482554,0.5826071985491036,3.6777327935222672,10.402999999999999,35.06,Yes,3.2388663967611335,0.9171903881700555,0.8646950092421442,0.8280961182994455,0.9264325323475047,0.9097966728280961,87.45,Critical,322
PRV51134,15,1,0.05932722532066129,0.0257230683936757,0.20347589056293555,0.509305882062186,3.5693333333333332,12.246999999999971,30.65,No,6.666666666666667,0.9686691312384473,0.9365988909426987,0.8090573012939002,0.8730129390018484,0.3287430683918669,87.44,Critical,323
PRV54349,77,3,0.06294257979485562,0.0401573761086314,0.1954307166672909,0.291011430562573,3.7857142857142856,11.760000000000005,17.51,No,3.896103896103896,0.9346580406654343,0.9251386321626618,0.84362292051756,0.7035120147874306,0.7231977818853974,87.44,Critical,324
PRV51454,34,1,0.056661691201126185,0.0267691634339765,0.2511797495881004,0.4632793443958334,3.408235294117647,15.113499999999998,27.88,No,2.941176470588235,0.9036968576709796,0.978558225508318,0.7695009242144177,0.8360443622920517,0.5240295748613678,87.43,Critical,325
PRV51149,148,3,0.0671363359677724,0.0530239909475545,0.1724484758629869,0.737787869644677,4.038243243243243,10.372000000000003,44.39,Yes,2.027027027027027,0.8509242144177449,0.8630314232902033,0.8739371534195933,0.9807763401109058,0.8453789279112754,87.42,Critical,326
PRV56335,18,1,0.08687226343140332,0.0624292747943135,0.1846026594397083,0.2730193424948731,5.225555555555555,11.108999999999991,16.43,No,5.555555555555555,0.9588724584103512,0.8975970425138632,0.9499075785582255,0.6730129390018484,0.36857670979667284,87.4,Critical,327
PRV56668,73,1,0.07451091582727534,0.0494928058129982,0.2171327540703375,0.2965929811014263,4.4830136986301365,13.061999999999998,17.85,Yes,1.36986301369863,0.7837338262476895,0.955083179297597,0.9142329020332717,0.711090573012939,0.7104436229205175,87.4,Critical,328
PRV54305,6,1,0.0652177474737176,0.010592419202869349,0.223884925559881,0.2683331717316607,3.9233333333333333,13.474999999999998,16.15,No,16.666666666666664,0.9928835489833642,0.9593345656192237,0.8630314232902033,0.6639556377079483,0.17430683918669132,87.32,Critical,329
PRV51113,132,4,0.0581326985356941,0.0416397820302602,0.19835326053789676,0.4069894165840457,3.4965151515151516,11.934499999999998,24.49,No,3.0303030303030303,0.9084103512014787,0.9295748613678373,0.7916820702402958,0.8038817005545287,0.8256007393715342,87.31,Critical,330
PRV53922,55,1,0.06217234976294735,0.042439949368267,0.19766161855131595,0.594204340503196,3.7396363636363636,11.89499999999999,35.75,No,1.8181818181818181,0.8346580406654344,0.9284658040665434,0.8365988909426987,0.9365988909426987,0.6399260628465804,87.31,Critical,331
PRV54917,37,1,0.06450514465041898,0.0430746436723637,0.1970892136379402,0.4207615442361709,3.879459459459459,11.855999999999982,25.32,No,2.7027027027027026,0.893807763401109,0.9275415896487985,0.8576709796672828,0.8121996303142329,0.5420517560073937,87.25,Critical,332
PRV55230,565,11,0.0639359496691575,0.0439362244036989,0.1705077664616491,1.661867475846817,3.8457522123893804,10.253999999999987,100.0,Yes,1.9469026548672566,0.844731977818854,0.855452865064695,0.8512014787430684,1.0,0.967097966728281,87.23,Critical,333
PRV56445,55,1,0.07953131883105082,0.0670276743522538,0.1951530868427695,0.2889008537425099,4.784363636363636,11.74399999999999,17.38,No,1.8181818181818181,0.8346580406654344,0.9245841035120148,0.9310536044362292,0.700184842883549,0.6399260628465804,87.15,Critical,334
PRV51606,46,1,0.061603770544495576,0.03315644240447955,0.19628184537206111,0.5518243521099458,3.7047826086956523,11.81,33.2,No,2.1739130434782608,0.8623844731977819,0.9266173752310536,0.8316081330868762,0.9046210720887246,0.5973197781885398,87.14,Critical,335
PRV52472,61,2,0.06283025878089069,0.0402852651670768,0.1910265799678439,0.3699982561294754,3.779672131147541,11.49,22.26,No,3.278688524590164,0.9178373382624769,0.9142329020332717,0.8425138632162662,0.7804066543438077,0.6654343807763401,87.12,Critical,336
PRV56352,24,2,0.05653766311940827,0.0317744663376507,0.23685575512436202,0.3194788042485739,3.4004166666666666,14.25049999999998,19.22,No,8.333333333333332,0.9784658040665435,0.9691312384473197,0.767467652495379,0.7382624768946395,0.4373382624768946,87.09,Critical,337
PRV57309,35,2,0.07068768752570055,0.0505573944057456,0.18710579642631867,0.2686851194472276,4.252571428571429,11.259999999999982,16.17,No,5.714285714285714,0.9606284658040666,0.9044362292051756,0.8951940850277265,0.6648798521256931,0.5307763401109057,87.07,Critical,338
PRV57196,68,3,0.05308294927592736,0.0285114287486155,0.23808495205979455,0.4286589628923846,3.192941176470588,14.324999999999998,25.79,No,4.411764705882353,0.9444547134935305,0.9698706099815158,0.7090573012939002,0.8155268022181146,0.6944547134935305,87.04,Critical,339
PRV55733,46,2,0.05434295214891551,0.020718998760869953,0.23489745589743657,0.4221792726385012,3.2682608695652173,14.129999999999999,25.4,No,4.3478260869565215,0.9427911275415897,0.967097966728281,0.7349353049907579,0.8134935304990758,0.5973197781885398,87.03,Critical,340
PRV51226,20,1,0.06476193853514053,0.023347425008111503,0.17511512861768622,0.6473679234024,3.897,10.53550000000002,38.95,No,5.0,0.9527726432532347,0.8719038817005546,0.8595194085027726,0.9635859519408503,0.3923290203327172,87.02,Critical,341
PRV51761,11,1,0.059911114603749364,0.0362437974257791,0.20930142460056633,0.3717903481288802,3.6036363636363635,12.595,22.37,No,9.090909090909092,0.9808687615526802,0.9456561922365989,0.8155268022181146,0.7824399260628466,0.27310536044362294,87.02,Critical,342
PRV54942,130,2,0.06332569275065529,0.038712693974364096,0.20069378085179132,0.4435643142813643,3.809076923076923,12.072999999999999,26.69,Yes,1.5384615384615385,0.8046210720887246,0.933086876155268,0.8467652495378928,0.8255083179297596,0.8220887245841035,86.95,Critical,343
PRV53218,13,1,0.05973141727359936,0.021297368025055,0.2488571528612029,0.2614851027081785,3.5923076923076924,14.973999999999998,15.73,No,7.6923076923076925,0.9756007393715342,0.9772643253234751,0.8134935304990758,0.6469500924214417,0.3012014787430684,86.92,Critical,344
PRV55613,7,1,0.0655506504159571,0.0232549425546153,0.21100330602876347,0.2640994072412862,3.942857142857143,12.694999999999993,15.89,No,14.285714285714285,0.9908502772643253,0.9480591497227356,0.8648798521256932,0.655452865064695,0.19695009242144176,86.9,Critical,345
PRV51998,28,2,0.051504112870056906,0.011740906412774501,0.28045174453377897,0.5009342145153652,3.0982142857142856,16.87349999999997,30.14,No,7.142857142857142,0.971996303142329,0.9848428835489834,0.67818853974122,0.8656192236598891,0.4753234750462107,86.82,Critical,346
PRV53266,257,6,0.0627904925103884,0.0447063316945977,0.171351156880976,0.5852409023469352,3.7768482490272373,10.305999999999997,35.21,Yes,2.3346303501945527,0.8735674676524954,0.8595194085027726,0.8423290203327172,0.9282809611829944,0.9141404805914972,86.76,Critical,347
PRV55496,86,1,0.06760231447232297,0.05513490044616855,0.19228514187706797,0.5860670190630813,4.066511627906977,11.567499999999999,35.26,Yes,1.1627906976744187,0.7563770794824399,0.9168207024029574,0.8772643253234751,0.9292051756007393,0.7460258780036969,86.75,Critical,348
PRV53808,493,14,0.0597493044550528,0.0450224167822774,0.1781576903107384,0.4622655886196541,3.593772819472617,10.719999999999997,27.81,Yes,2.839756592292089,0.8972273567467652,0.8824399260628466,0.8138632162661738,0.8353049907578558,0.9596118299445472,86.74,Critical,349
PRV52319,30,1,0.06105546430686702,0.04439882180037065,0.2082929361792837,0.3227281652067658,3.6713333333333336,12.532499999999988,19.42,No,3.3333333333333335,0.9200554528650647,0.944362292051756,0.8277264325323475,0.7415896487985213,0.4920517560073937,86.74,Critical,350
PRV53008,52,1,0.08019703998521818,0.07370992646276481,0.18878024060520934,0.2923273882288918,4.82423076923077,11.362999999999996,17.59,Yes,1.9230769230769231,0.8432532347504621,0.9088724584103512,0.933826247689464,0.7049907578558225,0.6256007393715342,86.74,Critical,351
PRV54760,31,1,0.0742880605673541,0.0572281702816137,0.1846883585835688,0.2995502407064007,4.468387096774194,11.11,18.02,No,3.225806451612903,0.9157116451016636,0.8983364140480592,0.9134935304990758,0.7153419593345656,0.500554528650647,86.74,Critical,352
PRV55958,30,1,0.0636321433713859,0.0326513557551736,0.17609917100777397,0.6482869212039771,3.8273333333333333,10.594999999999986,39.01,No,3.3333333333333335,0.9200554528650647,0.8754158964879852,0.8486136783733826,0.9641404805914973,0.4920517560073937,86.73,Critical,353
PRV55930,45,2,0.059710227235641185,0.0331388469451847,0.20647010242603522,0.2843021936921759,3.5924444444444443,12.42199999999999,17.11,No,4.444444444444445,0.9449168207024029,0.9402957486136784,0.8131238447319779,0.6937153419593346,0.5910351201478743,86.73,Critical,354
PRV53769,377,7,0.05686378384003235,0.040041336833409,0.1853849603440258,0.8879710053039777,3.420159151193634,11.158,53.43,Yes,1.8567639257294428,0.8382624768946395,0.899815157116451,0.7730129390018484,0.9913123844731978,0.9424214417744917,86.71,Critical,355
PRV54737,35,1,0.06845742235774313,0.0515700616762916,0.1894453791303244,0.34790567977486,4.117714285714285,11.399999999999997,20.93,No,2.857142857142857,0.8991682070240296,0.910351201478743,0.8820702402957487,0.7604436229205176,0.5307763401109057,86.71,Critical,356
PRV53781,393,10,0.056756248544012844,0.038493492769835,0.18168038357023547,0.5926548713147504,3.413994910941476,10.931999999999986,35.66,Yes,2.5445292620865136,0.8844731977818854,0.8903881700554529,0.7717190388170055,0.9353049907578558,0.9453789279112754,86.68,Critical,357
PRV53362,35,1,0.06498456247576674,0.0434435937255272,0.20748549310474884,0.2752728002836018,3.9094285714285717,12.486999999999988,16.56,No,2.857142857142857,0.8991682070240296,0.9419593345656192,0.8609981515711645,0.677818853974122,0.5307763401109057,86.62,Critical,358
PRV53550,10,1,0.06171270977150441,0.0379610661486436,0.2162813729126791,0.2698602452089176,3.714,13.013499999999992,16.24,No,10.0,0.983086876155268,0.9541589648798521,0.8329020332717191,0.666543438077634,0.25619223659889095,86.6,Critical,359
PRV53680,27,2,0.053342930227078846,0.0184838810781753,0.24045418439078398,0.4022303254759125,3.2085185185185185,14.469999999999997,24.2,No,7.4074074074074066,0.9738447319778188,0.9717190388170055,0.7166358595194086,0.8009242144177449,0.466543438077634,86.6,Critical,360
PRV57136,43,1,0.06019801409511126,0.0447298940918685,0.21096860911543705,0.3732321242483488,3.6213953488372095,12.696999999999997,22.46,No,2.3255813953488373,0.8724584103512015,0.9478743068391867,0.8192236598890943,0.7839186691312384,0.5790203327171903,86.58,Critical,361
PRV52044,79,3,0.06260414238685016,0.0543918064527125,0.180544550775162,0.3616580999090317,3.7658227848101267,10.860999999999992,21.76,No,3.79746835443038,0.9319778188539741,0.888354898336414,0.8404805914972273,0.7735674676524954,0.7287430683918669,86.57,Critical,362
PRV54602,14,1,0.059709070200039,0.02049023076550955,0.20703336784069162,0.3389017428264892,3.5921428571428575,12.453499999999995,20.39,No,7.142857142857142,0.971996303142329,0.9414048059149722,0.8129390018484288,0.755268022181146,0.31395563770794827,86.54,Critical,363
PRV51876,61,1,0.07318666443666755,0.0502297322056581,0.2033485632124709,0.2708354911724225,4.402950819672131,12.23,16.3,Yes,1.639344262295082,0.8170979667282809,0.9364140480591497,0.9094269870609981,0.6676524953789279,0.6654343807763401,86.54,Critical,364
